customerid,frequency,gross_total,first_date,last_date,n_events,return_total,n_baskets_ret,net_total,return_rate_value,recency,tenure,avg_basket,test_baskets,test_net,test_active,test_return_total,test_gross,test_return_rate,pred_purchase_prob_raw,pred_purchase_prob,pred_frequency,user_avg_month,user_avg_weekday,user_avg_hour,user_avg_n_items,user_avg_n_distinct,user_avg_n_lines,user_n_pos_baskets,pred_basket_value,pred_return_rate,E_gross,E_return,pred_erpu,actual_erpu,return_risk_score,return_risk_decile,is_top_return_decile,concentration_penalty,opt_score
27467,10,865635.98,2020-03-30 14:05:00,2020-10-13 09:42:00,148,178.2,1,865457.78,0.00020586020465554122,57,197,86545.778,0,0.0,0,0.0,0.0,0.0,0.8843986405982298,0.9315068493150684,4.781591166209962,7.0,2.9,13.2,336.1,14.8,14.9,10,94932.62897632846,0.0055425818038562285,422837.9913244438,2343.61415669398,420494.3771677498,0.0,0.00020586020465554122,8,0,0.0,0.046168960885809775
24740,4,535306.93,2020-04-16 10:16:00,2020-12-03 16:35:00,98,0.0,0,535306.93,0.0,6,232,133826.7325,1,82684.84,1,0.0,82684.84,0.0,0.7597508828138717,0.7972972972972973,4.152703640132917,8.5,3.75,12.5,796.25,24.5,24.5,4,127602.69095148373,0.0055425818038562285,422484.7755823506,2341.656429549019,420143.1191528016,82684.84,0.0,0,0,0.0,0.046130393859867114
30021,6,363663.12,2020-03-30 10:49:00,2020-12-08 13:49:00,89,1964.2199999999998,1,361698.9,0.005401207579146326,1,254,60283.15,1,53476.72,1,0.0,53476.72,0.0,0.8268232532553242,0.8869257950530035,4.698663737716339,7.166666666666667,1.0,11.333333333333334,403.8333333333333,14.833333333333334,14.833333333333334,6,101343.80111106476,0.0055425818038562285,422336.718282852,2340.8358098548897,419995.88247299707,53476.72,0.005401207579146326,9,1,0.0,0.04611422773522917
29328,5,565830.34,2020-09-19 12:38:00,2020-12-05 12:34:00,101,0.0,0,565830.34,0.0,4,77,113166.068,1,80079.81999999999,1,0.0,80079.81999999999,0.0,0.7947876055289166,0.8709677419354839,4.393665657522156,10.6,5.0,12.2,489.8,19.4,20.2,5,110353.14192013987,0.0055425818038562285,422292.8989052598,2340.592937369991,419952.3059678898,80079.81999999999,0.0,6,0,0.0,0.04610944317194109
28761,6,510976.06,2020-02-23 12:00:00,2020-11-14 13:24:00,116,0.0,0,510976.06,0.0,25,266,85162.67666666667,0,0.0,0,0.0,0.0,0.0,0.8130993400227936,0.8869257950530035,4.345026216059248,8.0,3.3333333333333335,12.666666666666666,534.6666666666666,19.0,19.333333333333332,6,109538.57285266784,0.0055425818038562285,422130.5323298726,2339.693007343695,419790.8393225289,0.0,0.0,5,0,0.0,0.04609171464181367
30154,12,967918.21,2019-12-02 14:52:00,2020-12-03 12:43:00,53,0.0,0,967918.21,0.0,6,367,80659.85083333333,1,36444.0,1,0.0,36444.0,0.0,0.9135307879212118,0.9475982532751092,6.171427573924572,9.0,2.9166666666666665,12.25,189.5,4.416666666666667,4.416666666666667,12,72146.3001861951,0.0055425818038562285,421914.0156885682,2338.4929461473694,419575.5227424208,36444.0,0.0,8,0,0.0,0.04606807355811587
25995,9,433895.12,2020-01-26 08:44:00,2020-11-30 13:55:00,82,1060.8000000000002,2,432834.32,0.0024448304465834974,9,310,48092.70222222222,0,0.0,0,0.0,0.0,0.0,0.8831103880906319,0.9315068493150684,5.335344759728341,6.888888888888889,2.2222222222222223,12.222222222222221,225.11111111111111,9.555555555555555,9.555555555555555,9,84875.29691770517,0.0055425818038562285,421822.6027881923,2337.9862826691083,419484.61650552315,0.0,0.0024448304465834974,9,1,0.0,0.04605809233904733
27202,7,759123.65,2020-03-15 11:00:00,2020-09-23 14:09:00,157,0.0,0,759123.65,0.0,77,193,108446.23571428572,1,191333.9,1,0.0,191333.9,0.0,0.8030912789759775,0.8869257950530035,3.8699365306783062,5.571428571428571,2.7142857142857144,12.428571428571429,582.8571428571429,22.428571428571427,22.428571428571427,7,122844.96743789471,0.0055425818038562285,421646.4982387697,2337.010208797902,419309.48802997184,191333.9,0.0,3,0,0.0,0.04603886378290781
29711,3,478960.48,2020-09-09 19:46:00,2020-11-12 16:55:00,136,0.0,0,478960.48,0.0,27,64,159653.49333333332,0,0.0,0,0.0,0.0,0.0,0.7280743855109636,0.7272727272727272,3.706568238009363,10.0,3.3333333333333335,17.0,656.3333333333334,43.0,45.333333333333336,3,156348.5002182799,0.0055425818038562285,421466.4617959826,2336.0123420860796,419130.44945389655,0.0,0.0,7,0,0.0,0.04601920591002127
30135,6,307111.07,2020-06-13 13:30:00,2020-11-26 10:19:00,114,0.0,0,307111.07,0.0,13,166,51185.17833333334,2,71920.2,1,0.0,71920.2,0.0,0.8309100321824361,0.8869257950530035,4.5374687523676425,8.5,4.166666666666667,12.0,310.5,18.0,19.0,6,104679.33427139689,0.0055425818038562285,421271.3119330487,2334.930708006757,418936.3812250419,71920.2,0.0,7,0,0.0,0.0459978978285018
26814,4,767699.37,2020-01-29 11:12:00,2020-10-19 14:30:00,147,0.0,0,767699.37,0.0,51,265,191924.8425,0,0.0,0,0.0,0.0,0.0,0.727563430809563,0.7272727272727272,3.5915965061881527,5.5,2.0,13.0,682.5,36.0,36.75,4,161251.69154714828,0.0055425818038562285,421200.73598375806,2334.539535034429,418866.1964487236,0.0,0.0,3,0,0.0,0.04599019176067172
26202,7,388425.27,2020-05-17 14:21:00,2020-11-11 12:54:00,129,0.0,0,388425.27,0.0,28,178,55489.32428571429,0,0.0,0,0.0,0.0,0.0,0.8474992841124491,0.8869257950530035,4.5500627503402935,9.285714285714286,2.857142857142857,12.714285714285714,338.57142857142856,18.0,18.428571428571427,7,104370.61904808873,0.0055425818038562285,421194.73270716285,2334.5062613828086,418860.22644578,0.0,0.0,2,0,0.0,0.04598953627311385
27970,6,408791.88,2020-06-15 15:23:00,2020-11-28 12:23:00,109,0.0,0,408791.88,0.0,11,166,68131.98,0,0.0,0,0.0,0.0,0.0,0.8265800981869701,0.8869257950530035,4.5501861192865904,7.666666666666667,1.5,14.333333333333334,639.5,18.166666666666668,18.166666666666668,6,104361.37073070683,0.0055425818038562285,421168.829620617,2334.362691406656,418834.4669292103,0.0,0.0,4,0,0.0,0.0459867079591636
27914,5,489859.48,2020-02-28 10:55:00,2020-11-14 10:46:00,111,0.0,0,489859.48,0.0,25,260,97971.896,0,0.0,0,0.0,0.0,0.0,0.7809050973042917,0.8369565217391305,4.130653313665405,6.6,4.8,10.4,466.0,21.6,22.2,5,121776.6761287781,0.0055425818038562285,421003.5518472196,2333.4466258272414,418670.10522139235,0.0,0.0,4,0,0.0,0.04596866156027835
29157,3,528978.1,2020-11-22 14:36:00,2020-11-26 10:24:00,100,5836.799999999999,1,523141.3,0.011034105192634628,13,4,174380.43333333332,0,0.0,0,0.0,0.0,0.0,0.7170631006405823,0.7272727272727272,3.863098291049602,11.0,3.6666666666666665,13.333333333333334,868.3333333333334,33.333333333333336,33.333333333333336,3,149839.13370028374,0.0055425818038562285,420976.9464217592,2333.299163080201,418643.647258679,0.0,0.011034105192634628,9,1,0.0,0.045965756559136935
27767,6,542152.39,2020-02-07 11:52:00,2020-11-25 17:00:00,115,0.0,0,542152.39,0.0,14,293,90358.73166666667,0,0.0,0,0.0,0.0,0.0,0.8223072673956169,0.8869257950530035,4.489075198467261,7.166666666666667,2.1666666666666665,13.166666666666666,323.5,18.833333333333332,19.166666666666668,6,105625.47656074063,0.0055425818038562285,420545.3621764365,2330.9070720952445,418214.45510434126,0.0,0.0,4,0,0.0,0.04591863260965732
24705,6,469646.96,2020-02-22 09:32:00,2020-11-25 11:04:00,89,0.0,0,469646.96,0.0,14,278,78274.49333333333,0,0.0,0,0.0,0.0,0.0,0.8100786679849427,0.8869257950530035,4.4997024041213125,6.166666666666667,1.8333333333333333,10.0,465.5,14.833333333333334,14.833333333333334,6,105311.70369099847,0.0055425818038562285,420288.7028141511,2329.484516584052,417959.2182975671,0.0,0.0,0,0,0.0,0.04589060841055163
29238,2,223690.38,2020-11-28 15:14:00,2020-12-08 12:06:00,90,0.0,0,223690.38,0.0,1,10,111845.19,1,122294.61,1,0.0,122294.61,0.0,0.7024734795215672,0.7209302325581395,3.8444841628019093,11.5,3.0,13.5,510.0,42.5,45.0,2,151600.07762855958,0.0055425818038562285,420175.51216741063,2328.8571481650615,417846.6550192456,122294.61,0.0,6,0,0.0,0.04587824931640866
27842,8,1371295.82,2019-12-18 15:08:00,2020-11-30 14:04:00,107,0.0,0,1371295.82,0.0,9,348,171411.9775,0,0.0,0,0.0,0.0,0.0,0.846034533750409,0.8869257950530035,4.915844132066666,6.75,1.375,12.0,547.5,13.375,13.375,8,96291.73800692317,0.0055425818038562285,419830.915149139,2326.947191001926,417503.9679581371,0.0,0.0,4,0,0.0,0.04584062335425678
26390,13,1094741.8599999999,2020-01-08 10:08:00,2020-12-01 11:32:00,33,129636.8,3,965105.0599999998,0.11841768798353981,8,329,74238.85076923076,0,0.0,0,0.0,0.0,0.0,0.9208540235271716,0.9475982532751092,6.457175211876478,6.846153846153846,1.9230769230769231,12.153846153846153,361.0769230769231,2.5384615384615383,2.5384615384615383,13,68578.2705611699,0.0055425818038562285,419617.26723486895,2325.763029959861,417291.5042049091,0.0,0.11841768798353981,9,1,0.0,0.045817295501983206
25501,3,518620.88,2020-02-01 13:45:00,2020-11-19 13:09:00,104,0.0,0,518620.88,0.0,20,292,172873.62666666668,0,0.0,0,0.0,0.0,0.0,0.7108934543566005,0.7209302325581395,3.7818563729513612,5.0,4.666666666666667,13.666666666666666,781.3333333333334,34.666666666666664,34.666666666666664,3,153886.3168948521,0.0055425818038562285,419564.055721467,2325.468100793924,417238.58762067306,0.0,0.0,1,0,0.0,0.045811485427365184
29810,9,739234.88,2019-12-03 13:25:00,2020-10-10 11:56:00,144,0.0,0,739234.88,0.0,60,312,82137.20888888888,0,0.0,0,0.0,0.0,0.0,0.8635230044792216,0.9142857142857143,4.519641275759676,7.111111111111111,2.5555555555555554,12.333333333333334,401.1111111111111,16.0,16.0,9,101531.37213597969,0.0055425818038562285,419552.34769397904,2325.40320809381,417226.9444858852,0.0,0.0,7,0,0.0,0.045810207047762994
27135,6,462078.37,2019-12-11 14:37:00,2020-11-30 17:45:00,99,0.0,0,462078.37,0.0,9,356,77013.06166666666,0,0.0,0,0.0,0.0,0.0,0.8210936029395706,0.8869257950530035,4.570146219604875,9.166666666666666,1.8333333333333333,13.0,630.5,16.5,16.5,6,103479.61628239979,0.0055425818038562285,419442.2659609621,2324.7930710834535,417117.47288987867,0.0,0.0,3,0,0.0,0.045798187410620216
28945,10,365241.88,2019-12-18 12:59:00,2020-11-30 13:34:00,89,0.0,0,365241.88,0.0,9,349,36524.188,2,93023.37,1,0.0,93023.37,0.0,0.9047163205170032,0.9475982532751092,5.6284984337632125,9.3,1.7,14.3,270.0,8.9,8.9,10,78635.644811171,0.0055425818038562285,419407.558924485,2324.6007044946095,417082.95821999037,93023.37,0.0,6,0,0.0,0.0457943978083554
26853,3,474232.83999999997,2020-06-17 13:02:00,2020-11-28 13:21:00,131,423.90000000000003,1,473808.93999999994,0.0008938647100019477,11,165,157936.31333333332,0,0.0,0,0.0,0.0,0.0,0.7452625925723291,0.7972972972972973,3.893051125602186,7.666666666666667,3.0,13.0,522.6666666666666,38.333333333333336,43.666666666666664,3,134961.0959596757,0.0055425818038562285,418908.3289967687,2321.8336817813088,416586.4953149874,0.0,0.0008938647100019477,9,1,0.0,0.045739887741902845
25997,3,422453.89,2020-02-25 17:37:00,2020-12-06 09:21:00,96,0.0,0,422453.89,0.0,3,285,140817.96333333335,0,0.0,0,0.0,0.0,0.0,0.7321802323180788,0.7272727272727272,3.9961339113954475,8.0,3.0,13.333333333333334,807.3333333333334,32.0,32.0,3,144077.0278283489,0.0055425818038562285,418728.07036940404,2320.834583593289,416407.23578581074,0.0,0.0,1,0,0.0,0.04572020560906029
25497,9,753672.61,2020-01-14 10:01:00,2020-10-18 13:44:00,138,0.0,0,753672.61,0.0,52,279,83741.4011111111,0,0.0,0,0.0,0.0,0.0,0.866653435801653,0.9142857142857143,4.6293717130242,5.0,3.2222222222222223,12.555555555555555,308.77777777777777,15.333333333333334,15.333333333333334,9,98920.17848020831,0.0055425818038562285,418686.4238661317,2320.603754442058,416365.8201116896,0.0,0.0,1,0,0.0,0.04571565829822242
25988,12,528244.66,2019-12-08 12:48:00,2020-11-24 11:37:00,79,0.0,0,528244.66,0.0,15,352,44020.388333333336,0,0.0,0,0.0,0.0,0.0,0.924409164229294,0.9475982532751092,6.090633150675312,9.333333333333334,2.4166666666666665,14.083333333333334,147.58333333333334,6.583333333333333,6.583333333333333,12,72480.89104059809,0.0055425818038562285,418321.5299320103,2318.5812999624586,416002.9486320478,0.0,0.0,1,0,0.0,0.04567581615036065
29180,9,444130.92,2020-05-19 08:41:00,2020-12-01 17:15:00,82,0.0,0,444130.92,0.0,8,197,49347.88,0,0.0,0,0.0,0.0,0.0,0.8835127973015563,0.9315068493150684,5.3497108981891435,7.333333333333333,1.6666666666666667,11.88888888888889,154.66666666666666,9.11111111111111,9.11111111111111,9,83927.76045006537,0.0055425818038562285,418236.56605947844,2318.110380748579,415918.45567872986,0.0,0.0,6,0,0.0,0.04566653908967048
26409,12,516771.41,2020-01-21 13:22:00,2020-10-05 13:20:00,166,5025.6,2,511745.81,0.009724996202866565,65,258,42645.48416666667,0,0.0,0,0.0,0.0,0.0,0.924634946389022,0.9475982532751092,5.230040376060483,6.7272727272727275,1.5454545454545454,13.727272727272727,407.09090909090907,13.545454545454545,15.0,11,84356.971381549,0.0055425818038562285,418071.220493915,2317.1939394255387,415754.0265544895,0.0,0.009724996202866565,9,1,0.0,0.04564848528867396
25922,9,548155.11,2019-12-14 16:10:00,2020-11-22 08:11:00,88,4341.12,1,543813.99,0.007919510227679899,17,344,60423.776666666665,0,0.0,0,0.0,0.0,0.0,0.8770599468793457,0.9315068493150684,5.187619147154689,10.11111111111111,3.5555555555555554,12.222222222222221,252.33333333333334,9.88888888888889,9.88888888888889,9,86336.71866015963,0.0055425818038562285,417205.164493544,2312.3937531967617,414892.7707403473,0.0,0.007919510227679899,9,1,0.0,0.045553922107440394
28773,3,369791.41,2020-07-30 12:10:00,2020-10-22 12:22:00,136,0.0,0,369791.41,0.0,48,85,123263.80333333333,0,0.0,0,0.0,0.0,0.0,0.7051047270367683,0.7209302325581395,3.4884615012808964,8.0,3.0,12.0,735.0,42.0,45.333333333333336,3,165770.753462562,0.0055425818038562285,416903.061308528,2310.719321580605,414592.3419869474,0.0,0.0,5,0,0.0,0.04552093597464567
24994,7,454773.33,2020-01-12 17:24:00,2020-12-09 14:42:00,91,0.0,0,454773.33,0.0,0,332,64967.618571428575,0,0.0,0,0.0,0.0,0.0,0.8507257875040279,0.8869257950530035,4.946029318041168,5.857142857142857,3.142857142857143,12.571428571428571,402.2857142857143,13.0,13.0,7,94976.95213630314,0.0055425818038562285,416641.1881303581,2309.2678680683625,414331.92026228976,0.0,0.0,0,0,0.0,0.04549234248785396
28855,6,644870.5,2020-01-17 12:30:00,2020-12-02 13:39:00,118,0.0,0,644870.5,0.0,7,321,107478.41666666667,0,0.0,0,0.0,0.0,0.0,0.8270808464282077,0.8869257950530035,4.570848329837493,5.666666666666667,2.8333333333333335,13.166666666666666,447.3333333333333,18.5,19.666666666666668,6,102767.37238788012,0.0055425818038562285,416619.26566315664,2309.1463610005558,414310.1193021561,0.0,0.0,6,0,0.0,0.045489948810957574
29093,9,510371.66,2019-12-10 12:28:00,2020-11-16 18:07:00,96,103.38,1,510268.27999999997,0.00020255826900733478,23,343,56696.47555555555,1,26210.4,1,0.0,26210.4,0.0,0.8769263637363851,0.9315068493150684,5.098897374169362,7.444444444444445,2.2222222222222223,12.333333333333334,343.0,10.666666666666666,10.666666666666666,9,87693.14060266249,0.0055425818038562285,416512.4117247598,2308.554114305927,414203.85761045385,26210.4,0.00020255826900733478,8,0,0.0,0.04547828161121782
29495,6,554513.7999999999,2019-12-06 10:51:00,2020-11-28 11:27:00,93,0.0,0,554513.7999999999,0.0,11,359,92418.96666666666,0,0.0,0,0.0,0.0,0.0,0.8123096094083113,0.8869257950530035,4.528613612068072,8.666666666666666,4.0,10.833333333333334,232.16666666666666,15.333333333333334,15.5,6,103554.42467328218,0.0055425818038562285,415930.92674378504,2305.3311862311607,413625.59555755387,0.0,0.0,6,0,0.0,0.045414790255442955
30275,10,404490.33,2020-03-04 10:41:00,2020-11-25 17:14:00,50,388.95000000000005,1,404101.38,0.0009615804659656512,14,267,40410.138,0,0.0,0,0.0,0.0,0.0,0.8868811441944023,0.9475982532751092,5.5360890290667095,6.444444444444445,2.2222222222222223,11.333333333333334,351.0,5.444444444444445,5.444444444444445,9,79266.85103141695,0.0055425818038562285,415832.9726066432,2304.7882674130265,413528.1843392302,0.0,0.0009615804659656512,9,1,0.0,0.04540409480986074
26727,2,388207.20999999996,2020-11-14 16:27:00,2020-11-14 16:32:00,172,0.0,0,388207.20999999996,0.0,25,1,194103.60499999998,1,288165.04,1,0.0,288165.04,0.0,0.7255573181493259,0.7272727272727272,3.5533686686309127,11.0,5.0,16.0,1126.5,69.0,86.0,2,160907.61040736007,0.0055425818038562285,415828.40826602373,2304.762969181762,413523.645296842,288165.04,0.0,2,0,0.0,0.04540359643727395
29815,7,410641.5,2020-07-19 16:16:00,2020-12-07 09:57:00,88,0.0,0,410641.5,0.0,2,141,58663.07142857143,1,47485.6,1,0.0,47485.6,0.0,0.8489377487261663,0.8869257950530035,4.922957569950351,9.142857142857142,2.857142857142857,11.857142857142858,381.14285714285717,12.571428571428571,12.571428571428571,7,95165.58199668641,0.0055425818038562285,415521.2957407027,2303.0607728871814,413218.2349678155,47485.6,0.0,7,0,0.0,0.04537006334313386
26229,8,548451.71,2020-08-26 19:57:00,2020-11-28 12:04:00,134,0.0,0,548451.71,0.0,11,94,68556.46375,0,0.0,0,0.0,0.0,0.0,0.8801390582685326,0.9315068493150684,5.018761925824941,10.25,3.75,13.5,247.875,14.875,16.75,8,88860.82293833677,0.0055425818038562285,415425.334390506,2302.5288992537076,413122.8054912523,0.0,0.0,2,0,0.0,0.045359585486567794
27189,8,832734.24,2020-04-12 12:50:00,2020-10-05 11:54:00,149,0.0,0,832734.24,0.0,65,176,104091.78,0,0.0,0,0.0,0.0,0.0,0.8351434799246706,0.8869257950530035,4.2156822678483294,8.125,2.625,12.375,615.25,18.625,18.625,8,111078.18615844853,0.0055425818038562285,415321.04336736654,2301.950857726549,413019.09250964,0.0,0.0,3,0,0.0,0.04534819812718463
24976,6,754084.24,2020-01-15 14:50:00,2020-10-04 14:07:00,155,0.0,0,754084.24,0.0,66,263,125680.70666666667,1,197418.9,1,0.0,197418.9,0.0,0.7836585706497056,0.8369565217391305,3.8028440830040844,5.666666666666667,2.8333333333333335,13.5,597.8333333333334,25.833333333333332,25.833333333333332,6,130403.09782464188,0.0055425818038562285,415048.9562013462,2300.442792351102,412748.51340899506,197418.9,0.0,0,0,0.0,0.045318489392436885
28535,7,739391.14,2019-12-14 11:59:00,2020-11-10 09:43:00,113,0.0,0,739391.14,0.0,29,332,105627.30571428571,0,0.0,0,0.0,0.0,0.0,0.8266446469979786,0.8869257950530035,4.484548785171335,8.142857142857142,3.0,11.714285714285714,390.42857142857144,16.142857142857142,16.142857142857142,7,104327.068791368,0.0055425818038562285,414956.9513491616,2299.9328479315177,412657.0185012301,0.0,0.0,5,0,0.0,0.045308443539157466
29871,9,811158.48,2019-12-17 16:18:00,2020-12-09 12:20:00,78,0.0,0,811158.48,0.0,0,358,90128.72,1,73041.3,1,0.0,73041.3,0.0,0.8781235174115167,0.9315068493150684,5.416947023661329,7.333333333333333,2.6666666666666665,12.88888888888889,250.22222222222223,8.666666666666666,8.666666666666666,9,82188.40808437997,0.0055425818038562285,414716.3996376143,2298.599570392209,412417.8000672221,73041.3,0.0,7,0,0.0,0.045282178107031425
25994,5,512934.45999999996,2020-06-30 16:35:00,2020-12-08 14:46:00,103,0.0,0,512934.45999999996,0.0,1,161,102586.89199999999,1,35648.4,1,0.0,35648.4,0.0,0.8013079400868581,0.8869257950530035,4.44180661890854,8.8,2.4,14.0,404.8,19.8,20.6,5,105215.65146013358,0.0055425818038562285,414502.6213574814,2297.4146867866843,412205.2066706947,35648.4,0.0,1,0,0.0,0.04525883602033108
27978,18,1140366.97,2019-12-08 17:51:00,2020-07-18 13:54:00,185,0.0,0,1140366.97,0.0,144,223,63353.720555555556,0,0.0,0,0.0,0.0,0.0,0.9531729493209616,0.9532374100719424,5.474446745942036,4.555555555555555,2.5555555555555554,13.11111111111111,265.22222222222223,10.222222222222221,10.277777777777779,18,79415.16512986354,0.0055425818038562285,414423.864984756,2296.978173148279,412126.8868116077,0.0,0.0,4,0,0.0,0.04525023674598377
29502,17,946697.2,2019-12-04 13:00:00,2020-08-16 13:22:00,128,0.0,0,946697.2,0.0,115,257,55688.07058823529,0,0.0,0,0.0,0.0,0.0,0.9453483283768536,0.9512195121951219,5.7189633906236175,7.176470588235294,2.8823529411764706,11.941176470588236,234.11764705882354,7.529411764705882,7.529411764705882,17,76152.65940654548,0.0055425818038562285,414269.6726473622,2296.1235495047463,411973.5490978575,0.0,0.0,6,0,0.0,0.04523340074699578
29836,8,467607.25,2020-04-28 11:57:00,2020-12-07 12:18:00,73,0.0,0,467607.25,0.0,2,224,58450.90625,1,104176.3,1,0.0,104176.3,0.0,0.8630203087227695,0.9142857142857143,5.172398862683479,8.5,3.5,11.625,363.375,9.125,9.125,8,87562.4762924415,0.0055425818038562285,414087.36254973576,2295.1130808749826,411792.2494688608,104176.3,0.0,7,0,0.0,0.04521349461760556
27635,9,489956.22,2020-02-24 10:15:00,2020-11-11 12:04:00,89,0.0,0,489956.22,0.0,28,262,54439.579999999994,2,149575.5,1,0.0,149575.5,0.0,0.870863519230625,0.9315068493150684,5.024870199353849,7.111111111111111,1.6666666666666667,11.222222222222221,411.6666666666667,9.88888888888889,9.88888888888889,9,88432.99952397894,0.0055425818038562285,413928.429978507,2294.2321840976497,411634.19779440935,149575.5,0.0,4,0,0.0,0.045196141040549816
26971,8,618299.45,2019-12-10 14:57:00,2020-11-09 09:23:00,111,0.0,0,618299.45,0.0,30,335,77287.43125,0,0.0,0,0.0,0.0,0.0,0.8535359627329483,0.8869257950530035,4.724748712234721,6.625,1.875,11.375,452.625,13.875,13.875,8,98651.92604585529,0.0055425818038562285,413401.04486467154,2291.3091089620807,411109.73575570947,0.0,0.0,3,0,0.0,0.045138556757226174
30354,12,792425.03,2020-02-25 11:49:00,2020-09-28 18:24:00,155,0.0,0,792425.03,0.0,72,217,66035.41916666667,0,0.0,0,0.0,0.0,0.0,0.9129520468474062,0.9475982532751092,5.072650785402377,5.0,1.6666666666666667,13.083333333333334,183.58333333333334,12.583333333333334,12.916666666666666,12,85813.31261708576,0.0055425818038562285,412490.4365894045,2286.2619881051446,410204.17460129934,0.0,0.0,8,0,0.0,0.045039128988894825
27567,14,604316.65,2019-12-16 13:49:00,2020-08-24 10:39:00,148,8158.079999999999,3,596158.5700000001,0.013499677693805058,107,252,42582.755000000005,0,0.0,0,0.0,0.0,0.0,0.9247849871480245,0.9475982532751092,5.082606027451989,4.214285714285714,2.0,12.214285714285714,476.7142857142857,10.642857142857142,10.642857142857142,14,85636.62693855747,0.0055425818038562285,412448.9967944961,2286.0323046519297,410162.96448984416,0.0,0.013499677693805058,9,1,0.0,0.045034604248191536
30075,8,510977.84,2020-04-29 11:48:00,2020-11-22 12:26:00,97,0.0,0,510977.84,0.0,17,208,63872.23,2,214745.69,1,0.0,214745.69,0.0,0.8607828708902608,0.8869257950530035,4.933560025257724,8.0,3.125,11.75,432.0,12.125,12.125,8,94089.14344095589,0.0055425818038562285,411706.01999876683,2281.9142949832335,409424.10570378357,214745.69,0.0,7,0,0.0,0.04495347987591448
30370,6,362215.29,2020-03-30 17:33:00,2020-11-25 12:37:00,112,0.0,0,362215.29,0.0,14,240,60369.215,0,0.0,0,0.0,0.0,0.0,0.826983751383321,0.8869257950530035,4.5154950626764805,8.5,1.6666666666666667,14.5,432.1666666666667,18.5,18.666666666666668,6,102798.95422385658,0.0055425818038562285,411700.4619497477,2281.8834890418752,409418.5784607058,0.0,0.0,8,0,0.0,0.04495287300199815
28700,2,185351.5,2020-11-29 14:21:00,2020-11-30 15:08:00,49,3759.15,1,181592.35,0.02028119545835885,9,2,90796.175,0,0.0,0,0.0,0.0,0.0,0.6591985753205533,0.7209302325581395,3.756745267998391,11.0,6.0,14.0,689.0,47.0,48.0,1,151755.0565850297,0.0055425818038562285,411005.9956358091,2278.034352686848,408727.96128312225,0.0,0.02028119545835885,9,1,0.0,0.04487704540669548
29802,11,628295.12,2019-12-07 14:52:00,2020-11-25 13:05:00,51,4618.799999999999,2,623676.32,0.00735132241676491,14,354,56697.84727272727,0,0.0,0,0.0,0.0,0.0,0.8998040142386858,0.9475982532751092,5.785833190893081,6.7272727272727275,2.090909090909091,11.454545454545455,253.72727272727272,4.636363636363637,4.636363636363637,11,74862.34412410212,0.0055425818038562285,410443.6885490823,2274.9177196597766,408168.7708294225,0.0,0.00735132241676491,9,1,0.0,0.044815648052565625
25325,14,1583997.96,2019-12-02 11:26:00,2020-11-25 16:13:00,35,0.0,0,1583997.96,0.0,14,360,113142.71142857142,1,135704.0,1,0.0,135704.0,0.0,0.9210364175087721,0.9475982532751092,6.5400768386450325,7.0,2.5714285714285716,12.5,119.21428571428571,2.5,2.5,14,66228.10026157265,0.0055425818038562285,410439.7363128095,2274.8958140669265,408164.8404987426,135704.0,0.0,0,0,0.0,0.04481521651461106
28366,2,385595.3,2020-06-13 11:05:00,2020-11-09 14:48:00,145,0.0,0,385595.3,0.0,30,150,192797.65,0,0.0,0,0.0,0.0,0.0,0.6977430651357645,0.7209302325581395,3.4997591208587697,8.5,2.5,12.5,903.5,60.0,72.5,2,162648.54791580388,0.0055425818038562285,410375.64909176383,2274.540605401699,408101.10848636215,0.0,0.0,5,0,0.0,0.04480821893997859
25171,8,375346.24,2019-12-18 10:43:00,2020-12-09 15:21:00,77,0.0,0,375346.24,0.0,0,358,46918.28,0,0.0,0,0.0,0.0,0.0,0.8689401800799859,0.9153937035846081,5.219806031788696,8.5,3.25,12.75,270.625,9.625,9.625,8,85786.62668007355,0.0055425818038562285,409903.73587471235,2271.92498779187,407631.8108869205,0.0,0.0,0,0,0.0,0.04475669153868879
28164,7,541112.61,2020-03-18 11:08:00,2020-10-04 15:14:00,141,0.0,0,541112.61,0.0,66,201,77301.80142857143,1,85690.56,1,0.0,85690.56,0.0,0.8131982824863321,0.8869257950530035,4.030859130121636,4.714285714285714,3.142857142857143,12.285714285714286,550.8571428571429,20.0,20.142857142857142,7,114636.23567568015,0.0055425818038562285,409832.9039619746,2271.5323961211975,407561.3715658534,85690.56,0.0,4,0,0.0,0.044748957522645405
27018,3,412077.92,2020-10-26 10:14:00,2020-12-07 12:49:00,89,0.0,0,412077.92,0.0,2,43,137359.30666666667,0,0.0,0,0.0,0.0,0.0,0.7287298702124555,0.7272727272727272,4.0097270647659204,11.0,0.3333333333333333,11.333333333333334,820.3333333333334,29.666666666666668,29.666666666666668,3,140490.9397933153,0.0055425818038562285,409694.78083174967,2270.766837372921,407424.01399437676,0.0,0.0,3,0,0.0,0.04473387609304915
25284,12,1476984.0,2020-01-12 11:27:00,2020-11-25 14:50:00,39,0.0,0,1476984.0,0.0,14,319,123082.0,0,0.0,0,0.0,0.0,0.0,0.8935023561368443,0.9475982532751092,5.923154301196909,7.25,2.5,11.416666666666666,519.3333333333334,3.25,3.25,12,72989.74460743845,0.0055425818038562285,409674.69772102364,2270.6555250888464,407404.0421959348,0.0,0.0,0,0,0.0,0.04473168325235697
