year_block,UserID,first_time,last_time,purchase_baskets,gross_total,return_total,net_total,avg_basket_gross,avg_basket_net,n_events,recency_days,return_rate_value
Y2,29116,2021-01-05 13:57:00,2021-11-06 13:28:00,3,373205.04,0.0,373205.04,124401.68,124401.68,3,32,0.0
Y2,29118,2021-10-13 14:37:00,2021-10-13 14:37:00,1,85261.98,0.0,85261.98,85261.98,85261.98,1,56,0.0
Y2,29119,2021-06-14 12:45:00,2021-10-03 12:41:00,4,187402.44,952.1999999999999,186450.24,37480.488,37290.047999999995,5,67,0.005081043768693726
Y2,29120,2020-12-07 15:15:00,2021-11-29 15:22:00,11,828070.72,0.0,828070.72,75279.15636363636,75279.15636363636,11,9,0.0
Y2,29121,2021-10-10 13:04:00,2021-10-10 13:04:00,1,187051.06,0.0,187051.06,187051.06,187051.06,1,59,0.0
Y2,29122,2021-09-20 13:41:00,2021-09-20 13:41:00,1,38466.799999999996,0.0,38466.799999999996,38466.799999999996,38466.799999999996,1,79,0.0
Y2,29123,2021-03-10 15:21:00,2021-09-26 13:48:00,2,70763.88,0.0,70763.88,35381.94,35381.94,2,73,0.0
Y2,29124,2020-12-08 09:56:00,2021-12-07 14:52:00,20,1993989.93,3665.25,1990324.68,86695.21434782608,86535.85565217391,23,1,0.0018381487011822574
Y2,29125,2021-08-31 16:09:00,2021-08-31 16:09:00,1,125578.7,0.0,125578.7,125578.7,125578.7,1,99,0.0
Y2,29126,2020-12-02 14:26:00,2020-12-09 15:18:00,1,112832.69999999998,13315.499999999998,99517.19999999998,56416.34999999999,49758.59999999999,2,364,0.11801100212970177
Y2,29127,2020-12-06 16:10:00,2021-11-29 13:20:00,12,848175.98,11635.2,836540.78,53010.99875,52283.79875,16,9,0.013717907927550602
Y2,29129,2021-11-20 12:20:00,2021-11-20 12:20:00,1,21970.8,0.0,21970.8,21970.8,21970.8,1,19,0.0
Y2,29133,2021-03-30 13:05:00,2021-03-30 13:05:00,1,171817.94,0.0,171817.94,171817.94,171817.94,1,253,0.0
Y2,29134,2021-12-01 15:12:00,2021-12-01 15:12:00,1,22430.4,0.0,22430.4,22430.4,22430.4,1,7,0.0
Y2,29135,2021-11-02 11:23:00,2021-12-06 11:53:00,5,387456.7,2694.2999999999997,384762.4,64576.11666666667,64127.06666666667,6,3,0.006953809290173585
Y2,29136,2021-01-11 15:42:00,2021-11-10 19:12:00,6,920330.26,5853.9,914476.36,131475.75142857144,130639.48,7,28,0.006360651447014249
Y2,29137,2021-03-02 14:41:00,2021-03-02 14:41:00,1,9743.8,0.0,9743.8,9743.8,9743.8,1,281,0.0
Y2,29138,2021-10-13 15:08:00,2021-10-13 15:08:00,1,66256.08,0.0,66256.08,66256.08,66256.08,1,56,0.0
Y2,29139,2021-06-12 14:15:00,2021-12-08 17:54:00,7,385838.03,7660.0,378178.03,42870.892222222225,42019.781111111115,9,0,0.019852890084474047
Y2,29140,2020-12-09 14:08:00,2020-12-09 14:08:00,1,178005.81,0.0,178005.81,178005.81,178005.81,1,364,0.0
Y2,29141,2021-09-11 14:01:00,2021-09-11 14:01:00,1,79734.84,0.0,79734.84,79734.84,79734.84,1,88,0.0
Y2,29146,2021-03-11 13:56:00,2021-06-29 15:33:00,4,593236.6599999999,186806.4,406430.25999999995,118647.33199999998,81286.052,5,162,0.31489355361147103
Y2,29149,2021-11-16 16:42:00,2021-11-16 16:43:00,2,152404.78,0.0,152404.78,76202.39,76202.39,2,22,0.0
Y2,29151,2021-04-14 19:59:00,2021-08-28 15:27:00,3,273394.47,0.0,273394.47,91131.48999999999,91131.48999999999,3,102,0.0
Y2,29152,2021-03-14 09:46:00,2021-07-20 12:00:00,3,333188.33,0.0,333188.33,111062.77666666667,111062.77666666667,3,142,0.0
Y2,29153,2021-03-10 19:05:00,2021-09-01 19:34:00,2,85905.74,0.0,85905.74,42952.87,42952.87,2,98,0.0
Y2,29154,2021-03-22 13:13:00,2021-11-16 15:45:00,3,237623.0,1663.2,235959.8,59405.75,58989.95,4,22,0.006999322456159547
Y2,29155,2020-12-14 11:24:00,2021-05-31 15:32:00,1,90870.78,11958.4,78912.38,45435.39,39456.19,2,191,0.13159785796930543
Y2,29156,2021-11-22 17:19:00,2021-12-05 11:39:00,2,144751.44,0.0,144751.44,72375.72,72375.72,2,4,0.0
Y2,29157,2020-12-14 12:35:00,2020-12-14 12:35:00,1,118654.09999999999,0.0,118654.09999999999,118654.09999999999,118654.09999999999,1,360,0.0
Y2,29158,2021-05-19 13:28:00,2021-12-01 14:03:00,10,929404.91,0.0,929404.91,92940.49100000001,92940.49100000001,10,7,0.0
Y2,29159,2021-01-04 14:47:00,2021-11-25 13:27:00,15,1388267.08,6836.849999999999,1381430.23,86766.6925,86339.389375,16,13,0.004924736816492112
Y2,29161,2020-12-16 17:01:00,2021-08-28 14:16:00,3,47073.68,0.0,47073.68,15691.226666666667,15691.226666666667,3,102,0.0
Y2,29162,2020-12-06 14:19:00,2021-12-07 11:03:00,8,442865.65,34994.6,407871.05000000005,36905.47083333333,33989.25416666667,12,2,0.07901854659533879
Y2,29163,2021-05-18 11:42:00,2021-09-29 13:38:00,9,776444.86,25060.5,751384.36,70585.89636363636,68307.66909090908,11,70,0.032275955822542245
Y2,29165,2021-09-05 12:06:00,2021-09-05 12:06:00,1,158861.52,0.0,158861.52,158861.52,158861.52,1,95,0.0
Y2,29168,2021-04-26 15:00:00,2021-04-26 15:00:00,1,148518.06,0.0,148518.06,148518.06,148518.06,1,226,0.0
Y2,29171,2021-10-19 14:05:00,2021-10-19 14:05:00,1,123581.4,0.0,123581.4,123581.4,123581.4,1,50,0.0
Y2,29173,2021-08-19 13:24:00,2021-09-07 15:10:00,2,44244.85,0.0,44244.85,22122.425,22122.425,2,92,0.0
Y2,29174,2021-07-06 10:48:00,2021-07-06 10:48:00,1,53772.09,0.0,53772.09,53772.09,53772.09,1,156,0.0
Y2,29175,2021-11-01 11:35:00,2021-11-01 11:35:00,1,87273.87,0.0,87273.87,87273.87,87273.87,1,38,0.0
Y2,29177,2021-05-06 14:12:00,2021-06-08 15:36:00,3,105176.0,0.0,105176.0,35058.666666666664,35058.666666666664,3,183,0.0
Y2,29178,2021-01-09 13:02:00,2021-12-08 14:39:00,3,283443.81,0.0,283443.81,94481.27,94481.27,3,0,0.0
Y2,29179,2021-04-26 09:37:00,2021-04-26 09:37:00,1,100177.72,0.0,100177.72,100177.72,100177.72,1,227,0.0
Y2,29180,2020-12-01 17:15:00,2021-08-03 13:50:00,2,63581.399999999994,0.0,63581.399999999994,31790.699999999997,31790.699999999997,2,127,0.0
Y2,29181,2021-08-15 12:38:00,2021-10-31 10:05:00,2,54523.44,0.0,54523.44,27261.72,27261.72,2,39,0.0
Y2,29182,2021-04-08 08:48:00,2021-05-31 11:44:00,6,269899.27999999997,2681.1,267218.18,38557.03999999999,38174.025714285715,7,192,0.009933705640118789
Y2,29183,2021-02-24 15:01:00,2021-05-26 13:13:00,2,313174.0,4840.2,308333.8,104391.33333333333,102777.93333333333,3,196,0.015455305996027766
Y2,29184,2020-12-05 11:15:00,2021-12-01 09:03:00,25,2009917.8,93206.26,1916711.54,66997.26,63890.384666666665,30,8,0.046373170086856284
Y2,29186,2021-05-10 10:20:00,2021-11-03 11:51:00,3,221306.12,3226.7999999999997,218079.32,55326.53,54519.83,4,36,0.014580708387097473
Y2,29187,2021-02-10 14:51:00,2021-10-06 17:38:00,3,347033.48,3072.6,343960.88,86758.37,85990.22,4,63,0.008853900782137793
Y2,29188,2021-01-16 16:10:00,2021-10-28 09:06:00,12,1622529.38,1185.0,1621344.38,124809.95230769229,124718.79846153845,13,42,0.0007303411664570291
Y2,29191,2021-10-20 13:55:00,2021-10-20 13:55:00,1,57460.29,0.0,57460.29,57460.29,57460.29,1,49,0.0
Y2,29192,2021-10-27 13:29:00,2021-10-27 13:29:00,1,57788.28,0.0,57788.28,57788.28,57788.28,1,42,0.0
Y2,29193,2021-10-18 08:42:00,2021-10-18 08:42:00,1,67754.64,0.0,67754.64,67754.64,67754.64,1,52,0.0
Y2,29194,2021-06-06 09:16:00,2021-06-06 09:16:00,1,48260.34,0.0,48260.34,48260.34,48260.34,1,186,0.0
Y2,29196,2021-10-19 09:48:00,2021-12-05 13:32:00,3,85413.6,0.0,85413.6,28471.2,28471.2,3,3,0.0
Y2,29197,2021-06-16 15:49:00,2021-11-29 13:22:00,2,81116.67,0.0,81116.67,40558.335,40558.335,2,9,0.0
Y2,29203,2020-12-06 09:52:00,2020-12-06 09:52:00,1,96525.28,0.0,96525.28,96525.28,96525.28,1,368,0.0
Y2,29204,2021-03-23 13:39:00,2021-08-25 14:12:00,2,244036.91999999998,53236.560000000005,190800.36,48807.384,38160.072,5,105,0.21814961441080313
Y2,29206,2020-12-06 15:09:00,2021-10-11 09:05:00,1,21444.72,4676.58,16768.14,10722.36,8384.07,2,59,0.21807605788277953
Y2,29208,2020-12-08 08:58:00,2021-11-10 15:23:00,2,118056.15,2015.1000000000001,116041.04999999999,29514.0375,29010.262499999997,4,28,0.017068996405523982
Y2,29211,2021-07-01 12:34:00,2021-07-10 10:14:00,2,50105.59999999999,0.0,50105.59999999999,25052.799999999996,25052.799999999996,2,152,0.0
Y2,29214,2021-06-17 13:01:00,2021-11-17 12:02:00,3,231987.8,2674.8,229313.0,57996.95,57328.25,4,22,0.01152991665941054
Y2,29216,2021-03-14 10:31:00,2021-11-17 19:27:00,5,775287.75,25411.6,749876.15,129214.625,124979.35833333334,6,21,0.032776991510571396
Y2,29217,2021-06-08 14:32:00,2021-09-23 16:05:00,3,133550.54,0.0,133550.54,44516.84666666667,44516.84666666667,3,76,0.0
Y2,29218,2020-12-10 15:45:00,2021-12-05 12:05:00,5,1661424.1,32780.38,1628643.72,184602.67777777778,180960.41333333333,9,4,0.019730290417720554
Y2,29220,2021-02-16 12:59:00,2021-10-06 19:20:00,2,202010.9,10194.78,191816.12,40402.18,38363.224,5,63,0.050466484729289364
Y2,29222,2021-05-15 16:13:00,2021-11-27 13:47:00,6,466582.18999999994,0.0,466582.18999999994,77763.69833333332,77763.69833333332,6,11,0.0
Y2,29223,2021-09-16 17:39:00,2021-11-15 08:52:00,1,6903.9,3248.1000000000004,3655.7999999999993,3451.95,1827.8999999999996,2,24,0.4704732107938992
Y2,29225,2021-06-03 16:45:00,2021-11-09 11:33:00,7,766801.4099999999,0.0,766801.4099999999,109543.05857142856,109543.05857142856,7,30,0.0
Y2,29226,2021-10-04 10:33:00,2021-10-04 10:33:00,1,48229.8,0.0,48229.8,48229.8,48229.8,1,66,0.0
Y2,29227,2021-04-14 14:36:00,2021-10-04 10:42:00,2,201235.63999999998,0.0,201235.63999999998,100617.81999999999,100617.81999999999,2,66,0.0
Y2,29228,2020-12-03 10:33:00,2021-06-05 12:51:00,2,155191.40999999997,0.0,155191.40999999997,77595.70499999999,77595.70499999999,2,186,0.0
Y2,29230,2020-12-17 17:23:00,2021-11-24 13:40:00,3,365627.97,0.0,365627.97,121875.98999999999,121875.98999999999,3,14,0.0
Y2,29234,2021-04-10 11:24:00,2021-05-29 11:05:00,2,386564.74,0.0,386564.74,193282.37,193282.37,2,194,0.0
Y2,29236,2020-12-03 11:35:00,2021-11-03 13:50:00,3,472758.56,0.0,472758.56,157586.18666666668,157586.18666666668,3,35,0.0
Y2,29237,2021-01-20 13:19:00,2021-12-08 13:18:00,5,348805.73,15364.499999999998,333441.23,49829.39,47634.46142857143,7,0,0.0440488749998459
Y2,29240,2021-10-06 12:15:00,2021-10-06 12:15:00,1,177379.08,0.0,177379.08,177379.08,177379.08,1,64,0.0
Y2,29242,2021-01-30 11:52:00,2021-02-13 15:02:00,2,196807.61,0.0,196807.61,98403.805,98403.805,2,298,0.0
Y2,29243,2020-12-09 14:29:00,2021-11-13 15:44:00,2,290233.95999999996,4250.400000000001,285983.56,96744.65333333332,95327.85333333333,3,25,0.014644736956350667
Y2,29244,2020-12-14 13:11:00,2021-12-02 12:03:00,4,398292.20999999996,0.0,398292.20999999996,99573.05249999999,99573.05249999999,4,7,0.0
Y2,29245,2021-10-07 13:17:00,2021-11-23 10:32:00,3,269751.32,534226.5,-264475.18,67437.83,-66118.795,4,16,1.9804407259249
Y2,29247,2021-08-15 14:17:00,2021-08-15 14:17:00,1,393973.41,0.0,393973.41,393973.41,393973.41,1,115,0.0
Y2,29248,2021-11-10 15:32:00,2021-11-10 15:32:00,1,180990.47999999998,0.0,180990.47999999998,180990.47999999998,180990.47999999998,1,28,0.0
Y2,29249,2020-12-07 13:29:00,2021-12-05 13:10:00,14,1776555.98,0.0,1776555.98,126896.85571428572,126896.85571428572,14,3,0.0
Y2,29250,2021-03-24 19:31:00,2021-12-04 14:01:00,6,981959.01,13453.199999999999,968505.8099999999,140279.85857142857,138357.97285714286,7,4,0.013700368205797103
Y2,29251,2021-04-05 12:30:00,2021-09-19 11:49:00,4,337912.24,0.0,337912.24,84478.06,84478.06,4,81,0.0
Y2,29252,2020-12-09 16:52:00,2021-11-10 18:04:00,4,495355.25,0.0,495355.25,123838.8125,123838.8125,4,28,0.0
Y2,29254,2021-10-06 18:06:00,2021-10-06 18:06:00,0,0.0,5381.2,-5381.2,0.0,-5381.2,1,63,0.0
Y2,29255,2021-09-09 14:14:00,2021-12-05 12:51:00,7,1038432.13,0.0,1038432.13,148347.44714285716,148347.44714285716,7,3,0.0
Y2,29257,2021-01-20 15:42:00,2021-11-16 15:51:00,8,511363.05,19120.38,492242.67,46487.549999999996,44749.33363636363,11,22,0.03739100820835608
Y2,29258,2021-02-22 12:56:00,2021-02-22 12:56:00,1,29446.48,0.0,29446.48,29446.48,29446.48,1,289,0.0
Y2,29259,2021-11-03 15:27:00,2021-11-03 15:27:00,1,116918.26999999999,0.0,116918.26999999999,116918.26999999999,116918.26999999999,1,35,0.0
Y2,29260,2021-03-01 09:52:00,2021-11-30 16:39:00,5,264352.16000000003,0.0,264352.16000000003,52870.43200000001,52870.43200000001,5,8,0.0
Y2,29261,2020-12-02 13:14:00,2021-11-16 12:08:00,2,361174.22,0.0,361174.22,180587.11,180587.11,2,23,0.0
Y2,29262,2021-03-08 11:55:00,2021-03-08 11:55:00,1,81188.44,0.0,81188.44,81188.44,81188.44,1,276,0.0
Y2,29263,2021-07-03 12:38:00,2021-10-07 16:06:00,4,252325.97999999998,2134.59,250191.38999999998,50465.195999999996,50038.278,5,62,0.008459652073876818
Y2,29264,2020-12-06 12:52:00,2021-07-06 13:35:00,8,769185.1199999999,0.0,769185.1199999999,96148.13999999998,96148.13999999998,8,155,0.0
Y2,29268,2020-12-12 11:06:00,2021-11-27 13:00:00,16,2344664.53,48337.09,2296327.44,111650.6919047619,109348.92571428571,21,11,0.020615780799993592
Y2,29269,2021-09-16 12:54:00,2021-11-18 12:53:00,3,300926.5,34681.299999999996,266245.2,75231.625,66561.3,4,20,0.11524840783380658
Y2,29272,2020-12-13 11:57:00,2021-08-16 11:10:00,3,87165.9,0.0,87165.9,29055.3,29055.3,3,115,0.0
Y2,29273,2020-12-01 15:21:00,2021-09-20 15:10:00,15,662137.7,23197.0,638940.7,41383.60625,39933.79375,16,79,0.035033498319156274
Y2,29274,2021-07-07 12:39:00,2021-12-06 08:37:00,7,339658.98,0.0,339658.98,48522.71142857143,48522.71142857143,7,3,0.0
Y2,29275,2021-10-02 14:25:00,2021-11-13 16:13:00,3,131850.0,0.0,131850.0,43950.0,43950.0,3,25,0.0
Y2,29276,2020-12-05 11:40:00,2021-12-04 13:15:00,16,1812842.38,0.0,1812842.38,113302.64875,113302.64875,16,4,0.0
Y2,29277,2021-10-17 14:12:00,2021-10-17 14:12:00,1,125290.53,0.0,125290.53,125290.53,125290.53,1,52,0.0
Y2,29278,2021-04-14 12:28:00,2021-12-08 12:54:00,1,109974.34999999999,10628.849999999999,99345.49999999999,36658.11666666666,33115.166666666664,3,0,0.0966484457512138
Y2,29279,2021-10-16 12:25:00,2021-10-16 12:40:00,2,341623.95999999996,0.0,341623.95999999996,170811.97999999998,170811.97999999998,2,54,0.0
Y2,29281,2021-11-14 11:04:00,2021-11-14 11:04:00,1,130066.81,0.0,130066.81,130066.81,130066.81,1,25,0.0
Y2,29283,2021-02-04 09:34:00,2021-12-01 10:20:00,4,939105.46,94815.0,844290.46,187821.092,168858.092,5,8,0.10096310163077958
Y2,29285,2021-02-23 12:27:00,2021-10-18 13:15:00,3,950120.81,0.0,950120.81,316706.9366666667,316706.9366666667,3,51,0.0
Y2,29287,2021-05-04 12:32:00,2021-11-27 12:40:00,5,499518.02999999997,9497.439999999999,490020.58999999997,83253.00499999999,81670.09833333333,6,12,0.01901320759132558
Y2,29288,2021-01-25 14:00:00,2021-05-12 11:57:00,3,281601.36,0.0,281601.36,93867.12,93867.12,3,211,0.0
Y2,29290,2020-12-16 17:49:00,2021-11-18 11:39:00,11,739283.14,0.0,739283.14,67207.55818181818,67207.55818181818,11,21,0.0
Y2,29292,2021-04-18 09:38:00,2021-04-18 09:38:00,1,103491.76,0.0,103491.76,103491.76,103491.76,1,235,0.0
Y2,29293,2021-03-23 08:26:00,2021-07-24 12:46:00,2,78804.24,0.0,78804.24,39402.12,39402.12,2,138,0.0
Y2,29294,2021-01-27 12:11:00,2021-10-30 11:55:00,3,295375.89999999997,0.0,295375.89999999997,98458.63333333332,98458.63333333332,3,40,0.0
Y2,29295,2020-12-07 15:20:00,2021-10-14 09:06:00,3,271631.62,0.0,271631.62,90543.87333333334,90543.87333333334,3,56,0.0
Y2,29296,2021-02-08 14:58:00,2021-08-08 13:25:00,2,320758.65,247.8,320510.85000000003,106919.55,106836.95000000001,3,122,0.0007725434684302356
Y2,29297,2021-08-22 12:58:00,2021-08-22 13:03:00,2,94622.07,0.0,94622.07,47311.035,47311.035,2,108,0.0
Y2,29299,2020-12-15 10:41:00,2021-12-09 09:46:00,7,396992.4,0.0,396992.4,56713.200000000004,56713.200000000004,7,0,0.0
Y2,29300,2020-12-01 13:31:00,2020-12-14 11:16:00,2,59203.2,1239.0,57964.2,19734.399999999998,19321.399999999998,3,360,0.020927922814982975
Y2,29301,2021-11-22 08:56:00,2021-11-30 14:28:00,1,97313.28,13158.9,84154.38,48656.64,42077.19,2,8,0.1352220375266356
Y2,29302,2021-03-03 09:25:00,2021-04-14 13:56:00,2,105701.28,0.0,105701.28,52850.64,52850.64,2,238,0.0
Y2,29304,2021-09-13 15:03:00,2021-09-13 15:03:00,1,32107.8,0.0,32107.8,32107.8,32107.8,1,86,0.0
Y2,29305,2021-10-10 11:47:00,2021-11-01 11:35:00,2,119915.49,0.0,119915.49,59957.745,59957.745,2,38,0.0
Y2,29308,2021-06-05 13:48:00,2021-06-05 13:48:00,1,31566.6,0.0,31566.6,31566.6,31566.6,1,186,0.0
Y2,29311,2021-06-27 15:24:00,2021-12-01 13:40:00,2,80553.72,3208.95,77344.76999999999,20138.43,19336.192499999997,4,7,0.039836149094045564
Y2,29312,2021-06-03 14:24:00,2021-06-03 14:24:00,1,78857.19,0.0,78857.19,78857.19,78857.19,1,188,0.0
Y2,29313,2021-08-24 10:51:00,2021-12-05 15:02:00,2,139112.21,0.0,139112.21,69556.105,69556.105,2,3,0.0
Y2,29314,2021-07-28 13:54:00,2021-10-31 13:12:00,2,79367.25,0.0,79367.25,39683.625,39683.625,2,38,0.0
Y2,29316,2021-11-01 15:06:00,2021-11-01 15:06:00,1,316738.47,0.0,316738.47,316738.47,316738.47,1,37,0.0
Y2,29321,2021-03-17 16:33:00,2021-03-17 16:33:00,1,44898.84,0.0,44898.84,44898.84,44898.84,1,266,0.0
Y2,29323,2021-09-23 12:50:00,2021-09-23 12:50:00,1,142387.61,0.0,142387.61,142387.61,142387.61,1,77,0.0
Y2,29324,2021-02-15 09:20:00,2021-12-06 12:21:00,4,383406.07,12399.599999999999,371006.47,63901.011666666665,61834.41166666666,6,3,0.03234064604141504
Y2,29325,2021-02-21 12:58:00,2021-03-29 16:36:00,2,319073.92000000004,0.0,319073.92000000004,159536.96000000002,159536.96000000002,2,254,0.0
Y2,29328,2020-12-05 12:34:00,2021-11-13 11:53:00,6,494094.88,0.0,494094.88,82349.14666666667,82349.14666666667,6,26,0.0
Y2,29329,2021-08-01 17:37:00,2021-09-12 14:00:00,2,1816686.6,50649.84,1766036.76,454171.65,441509.19,4,87,0.02788033995516893
Y2,29330,2020-12-16 10:38:00,2021-11-22 13:33:00,9,1174686.76,991.2,1173695.5599999998,117468.676,117369.55599999998,10,16,0.0008437994142370345
Y2,29331,2021-11-09 15:52:00,2021-11-09 15:52:00,1,15688.8,0.0,15688.8,15688.8,15688.8,1,29,0.0
Y2,29332,2021-05-18 15:55:00,2021-12-06 17:26:00,6,653382.35,0.0,653382.35,108897.05833333333,108897.05833333333,6,2,0.0
Y2,29333,2021-12-04 16:02:00,2021-12-04 16:02:00,1,51743.19,0.0,51743.19,51743.19,51743.19,1,4,0.0
Y2,29334,2021-09-02 13:55:00,2021-11-24 17:32:00,4,35390.1,0.0,35390.1,8847.525,8847.525,4,14,0.0
Y2,29335,2021-05-05 08:30:00,2021-05-05 08:30:00,1,20505.6,0.0,20505.6,20505.6,20505.6,1,218,0.0
Y2,29337,2021-02-02 16:31:00,2021-05-24 09:20:00,2,199736.75,8963.4,190773.34999999998,66578.91666666667,63591.11666666666,3,199,0.04487606812466909
Y2,29340,2020-12-02 17:09:00,2020-12-02 17:09:00,0,0.0,1115.1000000000001,-1115.1000000000001,0.0,-1115.1000000000001,1,371,0.0
Y2,29341,2020-12-16 09:48:00,2021-11-09 16:43:00,6,306833.52,8154.000000000001,298679.52,34092.613333333335,33186.613333333335,9,29,0.02657467150264417
Y2,29342,2021-01-18 11:51:00,2021-02-24 17:28:00,3,110880.0,0.0,110880.0,36960.0,36960.0,3,287,0.0
Y2,29343,2021-02-08 15:42:00,2021-05-24 11:23:00,2,39420.0,2731.2,36688.8,13140.0,12229.6,3,199,0.06928462709284626
Y2,29344,2021-09-26 15:43:00,2021-11-16 13:53:00,2,113160.54,0.0,113160.54,56580.27,56580.27,2,22,0.0
Y2,29346,2021-01-24 15:59:00,2021-11-17 15:24:00,9,854650.01,0.0,854650.01,94961.11222222222,94961.11222222222,9,21,0.0
Y2,29347,2021-02-22 11:46:00,2021-09-27 16:48:00,3,348902.86,4840.2,344062.66,87225.715,86015.665,4,72,0.013872629189683341
Y2,29349,2021-09-08 12:16:00,2021-10-24 14:25:00,2,291366.03,0.0,291366.03,145683.015,145683.015,2,45,0.0
Y2,29351,2021-11-21 13:44:00,2021-12-05 12:09:00,2,132874.03999999998,0.0,132874.03999999998,66437.01999999999,66437.01999999999,2,4,0.0
Y2,29352,2020-12-17 13:57:00,2021-10-20 10:47:00,6,271861.26,0.0,271861.26,38837.322857142855,38837.322857142855,7,50,0.0
Y2,29355,2021-11-21 14:49:00,2021-11-23 11:04:00,1,46978.92,3566.4,43412.52,23489.46,21706.26,2,16,0.07591489970395233
Y2,29356,2021-11-09 13:30:00,2021-11-09 13:30:00,1,69778.2,0.0,69778.2,69778.2,69778.2,1,29,0.0
Y2,29359,2021-10-04 11:36:00,2021-12-01 14:09:00,3,262328.95999999996,1881.0,260447.96,65582.23999999999,65111.99,4,7,0.007170386372896078
Y2,29360,2021-09-29 17:36:00,2021-11-11 10:45:00,2,322180.62,0.0,322180.62,161090.31,161090.31,2,28,0.0
Y2,29362,2020-12-02 10:17:00,2021-12-07 09:32:00,17,1330189.06,16088.85,1314100.21,60463.13909090909,59731.82772727273,22,2,0.012095160367654805
Y2,29363,2021-01-18 08:46:00,2021-10-30 11:42:00,2,239671.4,0.0,239671.4,119835.7,119835.7,2,40,0.0
Y2,29364,2020-12-06 12:55:00,2021-11-28 13:06:00,4,607056.72,0.0,607056.72,151764.18,151764.18,4,10,0.0
Y2,29367,2021-11-08 17:09:00,2021-11-08 17:09:00,1,18774.9,0.0,18774.9,18774.9,18774.9,1,30,0.0
Y2,29369,2021-10-25 13:47:00,2021-10-25 13:47:00,1,6982.799999999999,0.0,6982.799999999999,6982.799999999999,6982.799999999999,1,44,0.0
Y2,29370,2020-12-01 15:45:00,2021-10-10 09:06:00,3,63574.64,0.0,63574.64,21191.546666666665,21191.546666666665,3,60,0.0
Y2,29371,2020-12-05 12:47:00,2020-12-05 12:47:00,1,18125.800000000003,0.0,18125.800000000003,18125.800000000003,18125.800000000003,1,369,0.0
Y2,29372,2021-01-26 14:19:00,2021-09-22 12:24:00,6,469721.78,9443.2,460278.58,67103.11142857143,65754.08285714286,7,78,0.02010381549690968
Y2,29374,2021-04-17 10:57:00,2021-08-21 11:06:00,2,75187.2,0.0,75187.2,37593.6,37593.6,2,110,0.0
Y2,29375,2021-10-07 08:49:00,2021-10-07 08:49:00,1,45274.29,0.0,45274.29,45274.29,45274.29,1,63,0.0
Y2,29378,2020-12-15 13:21:00,2021-09-14 14:34:00,3,193297.28,0.0,193297.28,64432.426666666666,64432.426666666666,3,85,0.0
Y2,29379,2021-09-21 08:27:00,2021-11-23 15:14:00,2,163874.24,3683.25,160190.99,54624.746666666666,53396.996666666666,3,15,0.022476076776923575
Y2,29380,2021-02-01 12:27:00,2021-04-08 11:23:00,2,133710.66,0.0,133710.66,66855.33,66855.33,2,245,0.0
Y2,29382,2021-09-22 17:20:00,2021-09-22 17:20:00,0,0.0,4061.7,-4061.7,0.0,-4061.7,1,77,0.0
Y2,29383,2021-11-09 13:50:00,2021-11-09 13:50:00,1,99035.0,0.0,99035.0,99035.0,99035.0,1,29,0.0
Y2,29386,2020-12-14 11:45:00,2021-11-13 11:21:00,2,199505.64,2152.8,197352.84,66501.88,65784.28,3,26,0.010790672383998768
Y2,29387,2021-04-06 14:53:00,2021-12-07 12:26:00,4,250011.41999999998,0.0,250011.41999999998,62502.854999999996,62502.854999999996,4,2,0.0
Y2,29388,2021-03-18 14:53:00,2021-11-07 15:33:00,4,521706.26,0.0,521706.26,130426.565,130426.565,4,31,0.0
Y2,29389,2020-12-15 16:34:00,2021-12-01 08:54:00,1,115322.15999999999,17984.699999999997,97337.45999999999,38440.719999999994,32445.819999999996,3,8,0.15595181359766414
Y2,29390,2021-07-06 15:15:00,2021-08-18 17:09:00,2,94178.38,0.0,94178.38,47089.19,47089.19,2,112,0.0
Y2,29392,2021-05-18 16:50:00,2021-09-15 13:27:00,3,356559.05,0.0,356559.05,118853.01666666666,118853.01666666666,3,84,0.0
Y2,29393,2021-01-21 17:24:00,2021-08-16 14:51:00,2,188973.28000000003,31957.8,157015.48,47243.32000000001,39253.87,4,114,0.1691127973224574
Y2,29394,2021-03-09 08:33:00,2021-12-07 10:48:00,9,1892731.16,26791.05,1865940.1099999999,172066.4690909091,169630.91909090907,11,2,0.014154704358541865
Y2,29395,2021-02-13 12:41:00,2021-09-04 13:48:00,5,926186.45,0.0,926186.45,185237.28999999998,185237.28999999998,5,95,0.0
Y2,29396,2021-05-29 14:13:00,2021-05-29 14:13:00,1,104885.68,0.0,104885.68,104885.68,104885.68,1,193,0.0
Y2,29398,2021-08-01 10:23:00,2021-08-03 10:55:00,1,120026.16,1780.6499999999999,118245.51000000001,60013.08,59122.755000000005,2,128,0.014835515857543054
Y2,29399,2021-04-08 13:14:00,2021-11-11 12:56:00,5,525086.51,991.2,524095.30999999994,87514.41833333333,87349.21833333332,6,27,0.0018876889448178739
Y2,29403,2021-04-14 09:18:00,2021-09-19 10:13:00,3,357811.43,0.0,357811.43,119270.47666666667,119270.47666666667,3,81,0.0
Y2,29404,2020-12-05 12:35:00,2021-11-10 12:27:00,4,1198382.57,0.0,1198382.57,299595.6425,299595.6425,4,29,0.0
Y2,29406,2021-04-21 13:29:00,2021-08-21 10:44:00,8,767822.71,7573.699999999999,760249.01,85313.63444444444,84472.11222222222,9,110,0.009863865579073585
