BasketID,year_block,EventID,UserID,basket_time,basket_gross,basket_return,basket_net,n_items,n_distinct_products,n_lines,month,weekday,hour
Y2_683361,Y2,683361,27656,2021-07-13 13:27:00,31528.920000000002,0.0,31528.920000000002,213,8,8,7,1,13
Y2_683362,Y2,683362,30564,2021-07-13 13:33:00,55612.7,0.0,55612.7,215,11,11,7,1,13
Y2_683363,Y2,683363,25111,2021-07-13 13:37:00,220422.71,0.0,220422.71,1345,40,40,7,1,13
Y2_683366,Y2,683366,30590,2021-07-13 14:29:00,13567.800000000001,0.0,13567.800000000001,44,2,2,7,1,14
Y2_683367,Y2,683367,26122,2021-07-13 14:39:00,61889.399999999994,0.0,61889.399999999994,264,9,9,7,1,14
Y2_683368,Y2,683368,26566,2021-07-13 15:04:00,97548.06,0.0,97548.06,554,22,22,7,1,15
Y2_683369,Y2,683369,26566,2021-07-13 15:05:00,4521.6,0.0,4521.6,32,2,2,7,1,15
Y2_683372,Y2,683372,26546,2021-07-13 15:18:00,20327.28,0.0,20327.28,108,4,4,7,1,15
Y2_683374,Y2,683374,30570,2021-07-13 15:29:00,134663.35,0.0,134663.35,771,28,28,7,1,15
Y2_683375,Y2,683375,24760,2021-07-13 15:30:00,336252.12,0.0,336252.12,4748,22,22,7,1,15
Y2_683377,Y2,683377,26012,2021-07-13 15:42:00,226732.44,0.0,226732.44,1024,82,87,7,1,15
Y2_683378,Y2,683378,26745,2021-07-13 15:50:00,123454.8,0.0,123454.8,904,25,25,7,1,15
Y2_683382,Y2,683382,29989,2021-07-13 16:48:00,10156.8,0.0,10156.8,64,2,2,7,1,16
Y2_683383,Y2,683383,29912,2021-07-13 17:03:00,70146.76000000001,0.0,70146.76000000001,504,7,7,7,1,17
Y2_683384,Y2,683384,24750,2021-07-14 08:52:00,392394.48,0.0,392394.48,1717,54,54,7,2,8
Y2_683386,Y2,683386,30083,2021-07-14 09:22:00,134986.64,0.0,134986.64,740,25,25,7,2,9
Y2_683388,Y2,683388,29734,2021-07-14 09:26:00,121888.40000000001,0.0,121888.40000000001,134,5,5,7,2,9
Y2_683389,Y2,683389,29064,2021-07-14 09:54:00,153722.3,0.0,153722.3,556,32,32,7,2,9
Y2_683390,Y2,683390,25357,2021-07-14 09:58:00,76777.44,0.0,76777.44,488,16,16,7,2,9
Y2_683391,Y2,683391,27470,2021-07-14 10:08:00,48874.84,0.0,48874.84,226,3,3,7,2,10
Y2_683392,Y2,683392,27470,2021-07-14 10:09:00,7182.84,0.0,7182.84,68,1,1,7,2,10
Y2_683393,Y2,683393,25922,2021-07-14 10:11:00,149780.05,0.0,149780.05,616,26,26,7,2,10
Y2_683394,Y2,683394,29660,2021-07-14 10:15:00,58086.82,0.0,58086.82,165,13,13,7,2,10
Y2_683396,Y2,683396,29741,2021-07-14 10:20:00,95677.2,0.0,95677.2,362,5,5,7,2,10
Y2_683401,Y2,683401,29741,2021-07-14 10:24:00,17447.65,0.0,17447.65,11,1,1,7,2,10
Y2_683404,Y2,683404,24998,2021-07-14 10:41:00,246171.6,0.0,246171.6,1153,27,27,7,2,10
Y2_683407,Y2,683407,27192,2021-07-14 10:52:00,89366.90000000001,0.0,89366.90000000001,340,13,13,7,2,10
Y2_683435,Y2,683435,27207,2021-07-14 11:20:00,77064.0,0.0,77064.0,820,21,21,7,2,11
Y2_683437,Y2,683437,26907,2021-07-14 11:30:00,183431.68,0.0,183431.68,686,31,33,7,2,11
Y2_683438,Y2,683438,25260,2021-07-14 11:34:00,62033.8,0.0,62033.8,162,9,9,7,2,11
Y2_683440,Y2,683440,29002,2021-07-14 11:45:00,138922.67,0.0,138922.67,855,56,60,7,2,11
Y2_683441,Y2,683441,28833,2021-07-14 11:46:00,56158.32,0.0,56158.32,350,11,11,7,2,11
Y2_683442,Y2,683442,27601,2021-07-14 11:47:00,25334.4,0.0,25334.4,145,6,6,7,2,11
Y2_683443,Y2,683443,24964,2021-07-14 12:12:00,113218.65,0.0,113218.65,1071,15,15,7,2,12
Y2_683444,Y2,683444,27747,2021-07-14 12:17:00,59344.71,0.0,59344.71,433,14,14,7,2,12
Y2_683445,Y2,683445,25664,2021-07-14 12:21:00,151385.98,0.0,151385.98,487,24,24,7,2,12
Y2_683447,Y2,683447,26872,2021-07-14 12:29:00,125138.1,0.0,125138.1,227,20,20,7,2,12
Y2_683449,Y2,683449,27061,2021-07-14 12:42:00,56436.270000000004,0.0,56436.270000000004,675,19,23,7,2,12
Y2_683474,Y2,683474,28332,2021-07-14 12:52:00,156863.68,0.0,156863.68,893,52,68,7,2,12
Y2_683480,Y2,683480,27350,2021-07-14 13:00:00,119875.64,0.0,119875.64,659,40,40,7,2,13
Y2_683481,Y2,683481,30628,2021-07-14 13:00:00,103982.73,0.0,103982.73,680,54,56,7,2,13
Y2_683482,Y2,683482,29273,2021-07-14 13:11:00,33699.3,0.0,33699.3,263,11,12,7,2,13
Y2_683488,Y2,683488,30628,2021-07-14 13:20:00,1486.8000000000002,0.0,1486.8000000000002,12,1,1,7,2,13
Y2_683489,Y2,683489,24733,2021-07-14 13:28:00,201504.78,0.0,201504.78,959,35,35,7,2,13
Y2_683490,Y2,683490,26278,2021-07-14 13:35:00,85665.88,0.0,85665.88,323,14,14,7,2,13
Y2_683491,Y2,683491,30051,2021-07-14 13:41:00,547729.17,0.0,547729.17,1935,72,72,7,2,13
Y2_683492,Y2,683492,27256,2021-07-14 13:51:00,310908.3,0.0,310908.3,1438,47,47,7,2,13
Y2_683494,Y2,683494,25054,2021-07-14 14:08:00,151010.06,0.0,151010.06,550,13,13,7,2,14
Y2_683504,Y2,683504,25860,2021-07-14 15:02:00,40457.37,0.0,40457.37,287,9,9,7,2,15
Y2_683505,Y2,683505,27202,2021-07-14 15:03:00,202917.63999999998,0.0,202917.63999999998,558,29,29,7,2,15
Y2_683508,Y2,683508,27532,2021-07-14 15:30:00,89793.48,0.0,89793.48,558,16,16,7,2,15
Y2_683535,Y2,683535,27866,2021-07-14 16:12:00,116431.35,0.0,116431.35,955,26,26,7,2,16
Y2_683536,Y2,683536,29795,2021-07-14 16:23:00,346849.92,0.0,346849.92,1832,10,10,7,2,16
Y2_683542,Y2,683542,28184,2021-07-14 16:35:00,78662.76,0.0,78662.76,534,20,20,7,2,16
Y2_683543,Y2,683543,30517,2021-07-14 16:39:00,35076.0,0.0,35076.0,148,1,1,7,2,16
Y2_683544,Y2,683544,27459,2021-07-14 16:42:00,32014.739999999998,0.0,32014.739999999998,434,10,10,7,2,16
Y2_683545,Y2,683545,25093,2021-07-14 16:45:00,60396.61,0.0,60396.61,172,13,13,7,2,16
Y2_683549,Y2,683549,26806,2021-07-14 17:11:00,93493.03,0.0,93493.03,353,14,14,7,2,17
Y2_683550,Y2,683550,30454,2021-07-14 17:13:00,112536.04000000001,0.0,112536.04000000001,670,16,16,7,2,17
Y2_683552,Y2,683552,25883,2021-07-14 17:20:00,29895.6,0.0,29895.6,42,3,3,7,2,17
Y2_683553,Y2,683553,25395,2021-07-14 17:40:00,94104.56,0.0,94104.56,586,19,20,7,2,17
Y2_683554,Y2,683554,29252,2021-07-14 17:44:00,65077.759999999995,0.0,65077.759999999995,260,20,20,7,2,17
Y2_683558,Y2,683558,26339,2021-07-14 18:28:00,98169.79000000001,0.0,98169.79000000001,296,17,17,7,2,18
Y2_683559,Y2,683559,30182,2021-07-14 18:44:00,52301.47,0.0,52301.47,177,13,13,7,2,18
Y2_683560,Y2,683560,30266,2021-07-14 18:56:00,82037.65,0.0,82037.65,447,32,35,7,2,18
Y2_683562,Y2,683562,29899,2021-07-14 20:01:00,245355.96,0.0,245355.96,1437,49,50,7,2,20
Y2_683571,Y2,683571,30186,2021-07-15 10:05:00,103163.8,0.0,103163.8,392,31,31,7,3,10
Y2_683574,Y2,683574,29163,2021-07-15 10:21:00,116654.51999999999,0.0,116654.51999999999,606,21,21,7,3,10
Y2_683575,Y2,683575,25160,2021-07-15 10:21:00,143216.0,0.0,143216.0,350,16,16,7,3,10
Y2_683576,Y2,683576,27252,2021-07-15 10:27:00,266429.76,0.0,266429.76,1269,45,45,7,3,10
Y2_683578,Y2,683578,26677,2021-07-15 10:33:00,18893.28,0.0,18893.28,88,2,2,7,3,10
Y2_683581,Y2,683581,30463,2021-07-15 10:44:00,123769.71,0.0,123769.71,593,53,53,7,3,10
Y2_683601,Y2,683601,25726,2021-07-15 11:04:00,185861.28,0.0,185861.28,802,34,34,7,3,11
Y2_683636,Y2,683636,26985,2021-07-15 11:38:00,45715.44,0.0,45715.44,147,6,6,7,3,11
Y2_683639,Y2,683639,25316,2021-07-15 11:48:00,19052.4,0.0,19052.4,182,3,3,7,3,11
Y2_683640,Y2,683640,25316,2021-07-15 11:49:00,13439.16,0.0,13439.16,124,4,4,7,3,11
Y2_683641,Y2,683641,27021,2021-07-15 11:50:00,87423.6,0.0,87423.6,964,11,11,7,3,11
Y2_683642,Y2,683642,29611,2021-07-15 11:57:00,80643.87,0.0,80643.87,197,17,17,7,3,11
Y2_683644,Y2,683644,30574,2021-07-15 12:10:00,88820.5,0.0,88820.5,264,9,9,7,3,12
Y2_683647,Y2,683647,28548,2021-07-15 12:45:00,19118.399999999998,0.0,19118.399999999998,56,4,4,7,3,12
Y2_683655,Y2,683655,30293,2021-07-15 12:58:00,38011.92,0.0,38011.92,164,1,1,7,3,12
Y2_683656,Y2,683656,25529,2021-07-15 12:59:00,5451.6,0.0,5451.6,44,1,1,7,3,12
Y2_683657,Y2,683657,29406,2021-07-15 13:09:00,56206.0,0.0,56206.0,166,4,4,7,3,13
Y2_683659,Y2,683659,27656,2021-07-15 13:13:00,96913.06999999999,0.0,96913.06999999999,586,24,25,7,3,13
Y2_683660,Y2,683660,25316,2021-07-15 13:17:00,32770.8,0.0,32770.8,86,3,3,7,3,13
Y2_683661,Y2,683661,29413,2021-07-15 13:55:00,4761.0,0.0,4761.0,30,1,1,7,3,13
Y2_683663,Y2,683663,27646,2021-07-15 13:57:00,136892.4,0.0,136892.4,373,19,19,7,3,13
Y2_683666,Y2,683666,27303,2021-07-15 14:20:00,49758.799999999996,0.0,49758.799999999996,100,8,8,7,3,14
Y2_683667,Y2,683667,24966,2021-07-15 14:34:00,161923.07,0.0,161923.07,797,28,28,7,3,14
Y2_683668,Y2,683668,27067,2021-07-15 14:58:00,101619.23999999999,0.0,101619.23999999999,440,28,29,7,3,14
Y2_683678,Y2,683678,26638,2021-07-15 15:28:00,77847.28,0.0,77847.28,455,18,18,7,3,15
Y2_683680,Y2,683680,26917,2021-07-15 16:06:00,156569.42,0.0,156569.42,748,45,45,7,3,16
Y2_683686,Y2,683686,24945,2021-07-17 10:53:00,88272.76000000001,0.0,88272.76000000001,267,9,9,7,5,10
Y2_683687,Y2,683687,25650,2021-07-17 10:55:00,69848.59999999999,0.0,69848.59999999999,253,9,9,7,5,10
Y2_683688,Y2,683688,27155,2021-07-17 11:08:00,74805.0,0.0,74805.0,374,20,22,7,5,11
Y2_683689,Y2,683689,29158,2021-07-17 11:10:00,111318.23,0.0,111318.23,997,47,49,7,5,11
Y2_683690,Y2,683690,28525,2021-07-17 11:21:00,249311.69999999998,0.0,249311.69999999998,1564,24,24,7,5,11
Y2_683691,Y2,683691,26405,2021-07-17 11:26:00,42573.36,0.0,42573.36,268,9,9,7,5,11
Y2_683692,Y2,683692,27551,2021-07-17 11:26:00,8697.6,0.0,8697.6,32,2,2,7,5,11
Y2_683694,Y2,683694,30070,2021-07-17 11:41:00,79134.0,0.0,79134.0,538,18,18,7,5,11
Y2_683695,Y2,683695,25852,2021-07-17 11:50:00,417155.70999999996,0.0,417155.70999999996,1901,82,82,7,5,11
Y2_683696,Y2,683696,28061,2021-07-17 11:59:00,81174.09,0.0,81174.09,376,25,25,7,5,11
Y2_683697,Y2,683697,26312,2021-07-17 12:02:00,15543.2,0.0,15543.2,72,2,2,7,5,12
Y2_683700,Y2,683700,29276,2021-07-17 12:14:00,115319.17,0.0,115319.17,823,55,56,7,5,12
Y2_683703,Y2,683703,26637,2021-07-17 12:18:00,28820.4,0.0,28820.4,94,5,5,7,5,12
Y2_683704,Y2,683704,28600,2021-07-17 12:24:00,148311.42,0.0,148311.42,870,43,43,7,5,12
Y2_683706,Y2,683706,27004,2021-07-17 12:31:00,100864.28,0.0,100864.28,417,28,28,7,5,12
Y2_683707,Y2,683707,30119,2021-07-17 12:32:00,204581.31,0.0,204581.31,849,55,60,7,5,12
Y2_683708,Y2,683708,25813,2021-07-17 12:35:00,41821.84,0.0,41821.84,181,9,9,7,5,12
Y2_683709,Y2,683709,26338,2021-07-17 12:52:00,156695.78,0.0,156695.78,529,22,22,7,5,12
Y2_683711,Y2,683711,28399,2021-07-17 13:08:00,343048.7,0.0,343048.7,1200,70,70,7,5,13
Y2_683712,Y2,683712,26807,2021-07-17 13:24:00,71231.02,0.0,71231.02,318,24,25,7,5,13
Y2_683713,Y2,683713,25685,2021-07-17 13:25:00,136544.28,0.0,136544.28,1033,17,17,7,5,13
Y2_683714,Y2,683714,25685,2021-07-17 13:26:00,91792.4,0.0,91792.4,282,8,8,7,5,13
Y2_683715,Y2,683715,25999,2021-07-17 13:29:00,153803.76,0.0,153803.76,1433,41,41,7,5,13
Y2_683716,Y2,683716,26389,2021-07-17 13:32:00,160750.68,0.0,160750.68,650,57,58,7,5,13
Y2_683717,Y2,683717,25186,2021-07-17 13:35:00,88084.31999999999,0.0,88084.31999999999,398,21,21,7,5,13
Y2_683718,Y2,683718,26569,2021-07-17 13:40:00,135664.96,0.0,135664.96,372,16,16,7,5,13
Y2_683719,Y2,683719,28687,2021-07-17 13:41:00,19086.42,0.0,19086.42,146,4,4,7,5,13
Y2_683720,Y2,683720,25178,2021-07-17 13:46:00,163997.26,0.0,163997.26,456,24,24,7,5,13
Y2_683721,Y2,683721,30208,2021-07-17 13:48:00,86921.31,0.0,86921.31,939,22,22,7,5,13
Y2_683722,Y2,683722,29734,2021-07-17 13:54:00,76208.8,0.0,76208.8,156,6,6,7,5,13
Y2_683723,Y2,683723,26225,2021-07-17 14:05:00,46252.799999999996,0.0,46252.799999999996,102,6,6,7,5,14
Y2_683724,Y2,683724,26225,2021-07-17 14:07:00,52912.78,0.0,52912.78,263,10,10,7,5,14
Y2_683725,Y2,683725,28513,2021-07-17 14:32:00,28160.52,0.0,28160.52,146,4,4,7,5,14
Y2_683726,Y2,683726,29089,2021-07-17 14:42:00,67445.36,0.0,67445.36,389,27,28,7,5,14
Y2_683727,Y2,683727,28819,2021-07-17 14:51:00,215532.19,0.0,215532.19,1264,82,105,7,5,14
Y2_683728,Y2,683728,25036,2021-07-17 14:56:00,47445.25,0.0,47445.25,127,6,6,7,5,14
Y2_683729,Y2,683729,27240,2021-07-17 14:59:00,104794.0,0.0,104794.0,540,22,22,7,5,14
Y2_683730,Y2,683730,27240,2021-07-17 15:00:00,30879.36,0.0,30879.36,185,7,7,7,5,15
Y2_683733,Y2,683733,27812,2021-07-17 15:24:00,48144.880000000005,0.0,48144.880000000005,154,9,9,7,5,15
Y2_683734,Y2,683734,25955,2021-07-17 15:45:00,109039.58,0.0,109039.58,523,42,42,7,5,15
Y2_683735,Y2,683735,26543,2021-07-17 15:47:00,58155.0,0.0,58155.0,183,9,9,7,5,15
Y2_683736,Y2,683736,28767,2021-07-17 15:50:00,99709.2,0.0,99709.2,1122,6,6,7,5,15
Y2_683737,Y2,683737,30329,2021-07-17 15:59:00,108843.06,0.0,108843.06,588,48,48,7,5,15
Y2_683738,Y2,683738,27103,2021-07-18 08:21:00,98816.54,0.0,98816.54,250,14,14,7,6,8
Y2_683740,Y2,683740,26050,2021-07-18 09:15:00,51307.68,0.0,51307.68,344,11,11,7,6,9
Y2_683743,Y2,683743,26166,2021-07-18 09:49:00,66437.08,0.0,66437.08,223,17,17,7,6,9
Y2_683744,Y2,683744,28190,2021-07-18 10:05:00,124131.74,0.0,124131.74,704,21,21,7,6,10
Y2_683751,Y2,683751,29026,2021-07-18 10:21:00,79046.08,0.0,79046.08,486,9,9,7,6,10
Y2_683755,Y2,683755,29938,2021-07-18 10:28:00,173386.46,0.0,173386.46,1236,31,31,7,6,10
Y2_683761,Y2,683761,28856,2021-07-18 10:49:00,133972.3,0.0,133972.3,571,38,41,7,6,10
Y2_683811,Y2,683811,28251,2021-07-18 11:37:00,55948.399999999994,0.0,55948.399999999994,77,6,6,7,6,11
Y2_683812,Y2,683812,29220,2021-07-18 11:41:00,87401.81999999999,0.0,87401.81999999999,267,13,13,7,6,11
Y2_683813,Y2,683813,27872,2021-07-18 11:42:00,65747.29999999999,0.0,65747.29999999999,244,11,11,7,6,11
Y2_683817,Y2,683817,25833,2021-07-18 11:58:00,75674.52,0.0,75674.52,479,19,19,7,6,11
Y2_683819,Y2,683819,24934,2021-07-18 12:05:00,63660.450000000004,0.0,63660.450000000004,223,10,10,7,6,12
Y2_683820,Y2,683820,29050,2021-07-18 12:15:00,360934.88,0.0,360934.88,1010,33,33,7,6,12
Y2_683822,Y2,683822,29204,2021-07-18 12:19:00,178790.84,0.0,178790.84,1011,34,34,7,6,12
Y2_683824,Y2,683824,30186,2021-07-18 12:25:00,357592.32,0.0,357592.32,1624,113,117,7,6,12
Y2_683837,Y2,683837,27078,2021-07-18 12:42:00,94668.52,0.0,94668.52,360,13,13,7,6,12
Y2_683841,Y2,683841,26928,2021-07-18 12:53:00,200687.68,0.0,200687.68,787,60,63,7,6,12
Y2_683843,Y2,683843,27012,2021-07-18 13:00:00,62996.42,0.0,62996.42,319,18,18,7,6,13
Y2_683848,Y2,683848,26256,2021-07-18 13:30:00,36395.7,0.0,36395.7,590,8,8,7,6,13
Y2_683849,Y2,683849,27153,2021-07-18 13:33:00,178258.28,0.0,178258.28,1076,49,51,7,6,13
Y2_683850,Y2,683850,26735,2021-07-18 13:35:00,183039.66,0.0,183039.66,860,39,39,7,6,13
Y2_683853,Y2,683853,29997,2021-07-18 14:04:00,91223.58,0.0,91223.58,514,21,21,7,6,14
Y2_683854,Y2,683854,25076,2021-07-18 14:10:00,311878.56,0.0,311878.56,1468,32,32,7,6,14
Y2_683866,Y2,683866,29558,2021-07-18 14:28:00,201134.84,0.0,201134.84,727,31,31,7,6,14
Y2_683868,Y2,683868,25093,2021-07-18 14:32:00,80128.28,0.0,80128.28,432,27,27,7,6,14
Y2_683869,Y2,683869,25909,2021-07-18 14:33:00,527184.13,0.0,527184.13,11,1,1,7,6,14
Y2_683871,Y2,683871,27497,2021-07-18 14:36:00,105670.84,0.0,105670.84,376,17,17,7,6,14
Y2_683872,Y2,683872,27143,2021-07-18 14:40:00,5825.64,0.0,5825.64,68,2,2,7,6,14
Y2_683873,Y2,683873,28356,2021-07-18 14:56:00,36030.96,0.0,36030.96,268,9,9,7,6,14
Y2_683878,Y2,683878,29091,2021-07-18 15:14:00,90808.36,0.0,90808.36,452,17,17,7,6,15
Y2_683882,Y2,683882,26383,2021-07-18 15:15:00,103559.7,0.0,103559.7,590,20,20,7,6,15
Y2_683893,Y2,683893,26285,2021-07-18 16:05:00,78712.04,0.0,78712.04,290,15,15,7,6,16
Y2_683897,Y2,683897,26374,2021-07-18 16:57:00,55316.0,0.0,55316.0,84,6,6,7,6,16
Y2_683900,Y2,683900,26109,2021-07-18 17:15:00,191182.98,0.0,191182.98,1048,64,69,7,6,17
Y2_683902,Y2,683902,26501,2021-07-19 09:10:00,59763.84,0.0,59763.84,556,3,3,7,0,9
Y2_683903,Y2,683903,26101,2021-07-19 09:24:00,113057.56,0.0,113057.56,449,13,13,7,0,9
Y2_683904,Y2,683904,25185,2021-07-19 09:29:00,125752.8,0.0,125752.8,772,23,23,7,0,9
Y2_683906,Y2,683906,26462,2021-07-19 09:49:00,16354.800000000001,0.0,16354.800000000001,132,3,3,7,0,9
Y2_683907,Y2,683907,27256,2021-07-19 09:50:00,470675.6,0.0,470675.6,1872,68,68,7,0,9
Y2_683908,Y2,683908,25027,2021-07-19 09:51:00,36185.65,0.0,36185.65,93,5,5,7,0,9
Y2_683909,Y2,683909,25554,2021-07-19 09:52:00,270818.36,0.0,270818.36,1838,53,53,7,0,9
Y2_683910,Y2,683910,25292,2021-07-19 10:06:00,84044.2,0.0,84044.2,274,14,14,7,0,10
Y2_683925,Y2,683925,25316,2021-07-19 10:40:00,30654.6,0.0,30654.6,57,1,1,7,0,10
Y2_683939,Y2,683939,25300,2021-07-19 10:49:00,76697.28,0.0,76697.28,640,15,15,7,0,10
Y2_683947,Y2,683947,24760,2021-07-19 10:51:00,138278.3,0.0,138278.3,677,57,57,7,0,10
Y2_683955,Y2,683955,29058,2021-07-19 11:03:00,146174.13,0.0,146174.13,911,32,32,7,0,11
Y2_683957,Y2,683957,28820,2021-07-19 11:08:00,20193.6,0.0,20193.6,162,4,4,7,0,11
Y2_683960,Y2,683960,25426,2021-07-19 11:47:00,979900.52,0.0,979900.52,6219,178,178,7,0,11
Y2_683979,Y2,683979,27807,2021-07-19 11:56:00,12016.8,0.0,12016.8,88,2,2,7,0,11
Y2_683983,Y2,683983,28072,2021-07-19 11:57:00,119734.35,0.0,119734.35,862,30,30,7,0,11
Y2_683991,Y2,683991,25512,2021-07-19 12:13:00,66516.42,0.0,66516.42,577,13,13,7,0,12
Y2_683992,Y2,683992,28971,2021-07-19 12:15:00,33138.2,0.0,33138.2,201,7,7,7,0,12
Y2_683993,Y2,683993,30124,2021-07-19 12:19:00,107314.23000000001,0.0,107314.23000000001,678,34,34,7,0,12
Y2_683994,Y2,683994,28473,2021-07-19 12:19:00,73149.0,0.0,73149.0,472,18,18,7,0,12
Y2_684001,Y2,684001,24914,2021-07-19 12:38:00,39504.25,0.0,39504.25,157,6,6,7,0,12
Y2_684002,Y2,684002,30212,2021-07-19 12:38:00,37108.2,0.0,37108.2,69,2,2,7,0,12
Y2_684003,Y2,684003,29764,2021-07-19 12:39:00,244775.94999999998,0.0,244775.94999999998,671,29,29,7,0,12
Y2_684004,Y2,684004,30212,2021-07-19 12:42:00,16527.96,0.0,16527.96,62,1,1,7,0,12
Y2_684005,Y2,684005,25009,2021-07-19 12:43:00,125949.0,0.0,125949.0,348,9,9,7,0,12
Y2_684008,Y2,684008,27656,2021-07-19 12:54:00,159091.46,0.0,159091.46,965,40,40,7,0,12
Y2_684011,Y2,684011,26523,2021-07-19 13:01:00,89957.19,0.0,89957.19,701,47,57,7,0,13
Y2_684013,Y2,684013,30446,2021-07-19 13:05:00,53957.86,0.0,53957.86,155,13,13,7,0,13
Y2_684018,Y2,684018,28058,2021-07-19 13:34:00,61970.4,0.0,61970.4,221,10,10,7,0,13
Y2_684022,Y2,684022,25007,2021-07-19 13:45:00,132328.62,0.0,132328.62,534,30,30,7,0,13
Y2_684024,Y2,684024,26240,2021-07-19 14:03:00,154632.78,0.0,154632.78,608,30,30,7,0,14
Y2_684025,Y2,684025,24825,2021-07-19 14:04:00,192737.66,0.0,192737.66,834,37,37,7,0,14
Y2_684026,Y2,684026,28457,2021-07-19 14:28:00,8520.12,0.0,8520.12,90,4,4,7,0,14
Y2_684027,Y2,684027,30080,2021-07-19 14:29:00,165880.99,0.0,165880.99,1014,34,34,7,0,14
Y2_684032,Y2,684032,29632,2021-07-19 14:59:00,82083.98999999999,0.0,82083.98999999999,400,27,27,7,0,14
Y2_684033,Y2,684033,30568,2021-07-19 15:07:00,107763.04000000001,0.0,107763.04000000001,413,14,14,7,0,15
Y2_684036,Y2,684036,26433,2021-07-19 15:23:00,1443105.32,0.0,1443105.32,4165,84,84,7,0,15
Y2_684037,Y2,684037,25246,2021-07-19 15:29:00,78080.82,0.0,78080.82,1194,6,6,7,0,15
Y2_684038,Y2,684038,25220,2021-07-19 15:30:00,9311.34,0.0,9311.34,311,1,1,7,0,15
Y2_684040,Y2,684040,26172,2021-07-19 15:38:00,109578.98,0.0,109578.98,312,28,28,7,0,15
Y2_684042,Y2,684042,25976,2021-07-19 15:48:00,72476.79999999999,0.0,72476.79999999999,116,1,1,7,0,15
Y2_684043,Y2,684043,25976,2021-07-19 15:49:00,16264.5,0.0,16264.5,30,1,1,7,0,15
Y2_684048,Y2,684048,25570,2021-07-19 16:36:00,60342.36,0.0,60342.36,336,2,2,7,0,16
Y2_684051,Y2,684051,29001,2021-07-19 16:45:00,99624.45999999999,0.0,99624.45999999999,958,5,5,7,0,16
Y2_684053,Y2,684053,26143,2021-07-19 16:54:00,39816.0,0.0,39816.0,168,2,2,7,0,16
Y2_684054,Y2,684054,29441,2021-07-19 17:02:00,99482.59999999999,0.0,99482.59999999999,203,14,14,7,0,17
Y2_684058,Y2,684058,25974,2021-07-20 08:48:00,102395.31999999999,0.0,102395.31999999999,522,20,20,7,1,8
Y2_684060,Y2,684060,27596,2021-07-20 09:23:00,71869.24,0.0,71869.24,338,5,5,7,1,9
Y2_684061,Y2,684061,29651,2021-07-20 09:30:00,75895.08,0.0,75895.08,792,4,4,7,1,9
Y2_684062,Y2,684062,29767,2021-07-20 10:08:00,67969.44,0.0,67969.44,681,19,19,7,1,10
Y2_684063,Y2,684063,24855,2021-07-20 10:15:00,70266.19,0.0,70266.19,109,4,4,7,1,10
Y2_684090,Y2,684090,28478,2021-07-20 10:51:00,74785.08,0.0,74785.08,570,12,12,7,1,10
Y2_684091,Y2,684091,24866,2021-07-20 10:51:00,187629.81,0.0,187629.81,869,38,38,7,1,10
Y2_684096,Y2,684096,26199,2021-07-20 10:59:00,60679.31999999999,0.0,60679.31999999999,134,4,4,7,1,10
Y2_684097,Y2,684097,27932,2021-07-20 11:00:00,21227.519999999997,0.0,21227.519999999997,76,2,2,7,1,11
Y2_684098,Y2,684098,30211,2021-07-20 11:07:00,69067.65,0.0,69067.65,314,9,9,7,1,11
Y2_684100,Y2,684100,28616,2021-07-20 11:22:00,138107.88,0.0,138107.88,1007,40,46,7,1,11
Y2_684102,Y2,684102,30447,2021-07-20 11:28:00,267240.72000000003,0.0,267240.72000000003,721,7,7,7,1,11
Y2_684104,Y2,684104,30447,2021-07-20 11:33:00,116447.4,0.0,116447.4,315,7,7,7,1,11
Y2_684106,Y2,684106,27874,2021-07-20 11:38:00,221339.34,0.0,221339.34,1469,88,90,7,1,11
Y2_684142,Y2,684142,27977,2021-07-20 11:50:00,103306.04,0.0,103306.04,457,15,15,7,1,11
Y2_684144,Y2,684144,28738,2021-07-20 11:54:00,61266.63,0.0,61266.63,349,19,23,7,1,11
Y2_684145,Y2,684145,27384,2021-07-20 11:55:00,132533.2,0.0,132533.2,444,27,28,7,1,11
Y2_684146,Y2,684146,29152,2021-07-20 12:00:00,142729.07,0.0,142729.07,809,30,30,7,1,12
Y2_684147,Y2,684147,25481,2021-07-20 12:00:00,149476.23,0.0,149476.23,825,29,29,7,1,12
Y2_684148,Y2,684148,27049,2021-07-20 12:01:00,96702.13,0.0,96702.13,435,34,38,7,1,12
Y2_684151,Y2,684151,26446,2021-07-20 12:08:00,96068.4,0.0,96068.4,656,5,5,7,1,12
Y2_684152,Y2,684152,26951,2021-07-20 12:14:00,77672.48,0.0,77672.48,365,31,32,7,1,12
Y2_684153,Y2,684153,26746,2021-07-20 12:16:00,50602.240000000005,0.0,50602.240000000005,608,12,12,7,1,12
Y2_684154,Y2,684154,28698,2021-07-20 12:29:00,128811.96,0.0,128811.96,473,16,16,7,1,12
Y2_684156,Y2,684156,29574,2021-07-20 12:38:00,78407.77,0.0,78407.77,468,32,32,7,1,12
Y2_684166,Y2,684166,26991,2021-07-20 12:51:00,26622.64,0.0,26622.64,110,10,10,7,1,12
Y2_684167,Y2,684167,30186,2021-07-20 12:58:00,134067.61,0.0,134067.61,674,55,55,7,1,12
Y2_684168,Y2,684168,26801,2021-07-20 13:06:00,80282.21,0.0,80282.21,476,40,40,7,1,13
