ProductID,product_name,gross,returns,net
59849G,ENGLISH ROSE TAPE MEASURE,110410.98000000001,1115.1000000000001,109295.88
59849H,ENGLISH ROSE SPIRIT LEVEL ,235970.4,743.4000000000001,235227.0
59849J,ENGLISH ROSE SET/3 GARDEN TOOLS,16371.399999999998,11388.8,4982.5999999999985
59849K,ENGLISH ROSE GARDEN SECATEURS,681940.8,5711.76,676229.04
59850,MINATURE COLOURED GARDENING SET,1073664.6,14265.6,1059399.0
59863F,ICON PLACEMAT POP ART ELVIS,32792.340000000004,0.0,32792.340000000004
59897A,DOTS IRONING BOARD COVER,24578.4,1269.6,23308.800000000003
59899,S/3 COLOURS FLOCK TEA TOWELS,2607.0,0.0,2607.0
59901,SET/2 SPOTTY + ROSE TEA TOWELS ,2607.0,0.0,2607.0
59901B,TEA TIME TEA TOWELS ,2178686.4,33932.4,2144754.0
59904B,TEA TIME OVEN GLOVE,1573262.4000000001,3221.4000000000005,1570041.0
59907,ENGLISH ROSE IRONING BOARD COVER,178893.59999999998,4836.0,174057.59999999998
59908A,RETRO LONGBOARD IRONING BOARD COVER,147650.1,0.0,147650.1
59908B,WAVELINE SURF IRONING BOARD COVER,23215.199999999997,0.0,23215.199999999997
59911,PARTY BUNTING,17902586.02,85700.7,17816885.32
59911B,TEA TIME PARTY BUNTING,5060770.8,100733.4,4960037.4
59912,ENGLISH ROSE DESIGN KITCHEN APRON,0.0,9680.4,-9680.4
59912B,TEA TIME KITCHEN APRON,2790379.54,31205.1,2759174.44
59913,ENGLISH ROSE DESIGN PEG BAG,1137239.01,6911.91,1130327.0999999999
59914,ENGLISH ROSE DESIGN SHOPPING BAG,2607.0,2133.0,474.0
59915,ENGLISH ROSE TABLE CLOTH,836035.5000000001,0.0,836035.5000000001
59915B,TEA TIME TABLE CLOTH,2660710.2600000002,7573.6,2653136.66
59919A,ENGLISH ROSE SCENTED HANGING FLOWER,147107.69999999998,643.2,146464.5
59919B,ENGLISH ROSE SCENTED HANGING HEART,130865.99999999999,0.0,130865.99999999999
59923A,ENGLISH ROSE SMALL SCENTED FLOWER,77160.59999999999,0.0,77160.59999999999
59924,TEA TIME BREAKFAST BASKET,126624.0,1780.6499999999999,124843.34999999999
59925,TEA TIME DES TEA COSY,1012151.82,5451.0,1006700.82
59926B,FAIRY CAKE WICKER PICNIC BASKET ,343337.60000000003,10164.6,333173.00000000006
59928A,SET OF 3 WICKER BASKET ROSE,150502.1,39434.4,111067.70000000001
59928B,SET OF 3 WICKER BASKET TEA AND CAKE,151603.25,0.0,151603.25
59930A,PINK FAIRY CAKE CUSHION COVER,423054.6,3320.4,419734.19999999995
59931A,PINK FAIRY CAKE CUSHION COVER,90716.4,0.0,90716.4
59932A,PINK FAIRY CAKE COASTER,140624.88,92570.1,48054.78
59934,CONGRATULATIONS BUNTING,430584.0,23975.7,406608.30000000005
59935A,BLUE HAPPY BIRTHDAY BUNTING,4997367.86,78682.2,4918685.66
59935B,PINK HAPPY BIRTHDAY BUNTING,6443614.8,39359.1,6404255.7
59936A,CAROUSEL DES CHILD'S APRON,75858.59999999999,476.09999999999997,75382.5
59936B,SCOTTIES DES CHILD'S APRON,334328.39999999997,0.0,334328.39999999997
59936C,BLUE FAIRY CAKE CHILD'S APRON,464021.4,0.0,464021.4
59936D,PINK FAIRY CAKE CHILD'S APRON,3475759.02,7022.4,3468736.62
59937A,CAROUSEL DES CHILD'S OVERALL,119501.4,0.0,119501.4
59937B,SCOTTIES DESIGN CHILD'S OVERALL,44911.95,0.0,44911.95
59938A,CAROUSEL DESIGN BABY BIB,76225.8,0.0,76225.8
59938B,SCOTTIES DESIGN BABY BIB,193747.26,0.0,193747.26
59939A,CAROUSEL DESIGN WASHBAG,192192.0,17740.8,174451.2
59939B,SCOTTIES DESIGN WASHBAG,210117.6,19773.600000000002,190344.00000000003
59942,NEW ENGLAND TEATOWELS,133668.0,0.0,133668.0
59943,NEW ENGLAND EGG WARMER,24570.0,0.0,24570.0
59944A,PINK PARTY BAGS,1792911.96,22399.08,1770512.8800000001
59944B,BLUE PARTY BAGS ,1202147.88,29521.68,1172626.2
60448,DOOR MAT KISS MY.......,85600.56,0.0,85600.56
60456,DOOR MAT 3 SMILEY CATS,6266242.58,9338.8,6256903.779999999
60461,DOOR MAT MULTICOLOUR STRIPE,4270816.55,12335.5,4258481.05
60474,DOOR MAT TOPIARY,5099497.26,12335.5,5087161.76
60483,DOOR MAT UNION FLAG,16989042.46,63524.479999999996,16925517.98
60518A,DOOR MAT BLUE FLOCK,6681.4,0.0,6681.4
60518C,LAPTOP SCREEN PROTECTOR,5090482.43,17180.64,5073301.79
60520,DOOR MAT CAMOUFLAGE,21062.699999999997,0.0,21062.699999999997
60524,DOOR MAT SWEET HOME,49510.95,0.0,49510.95
60529,DOOR MAT ENGLISH ROSE ,7956446.319999999,21785.66,7934660.659999999
60530,DOOR MAT FAIRY CAKE,8374933.46,33219.84,8341713.62
60532,DOOR MAT NEW ENGLAND,11562224.2,39704.479999999996,11522519.719999999
60533,DOOR MAT WELCOME PUPPIES,6243458.899999999,39972.299999999996,6203486.6
60534,DOOR MAT FRIENDSHIP ,2147815.88,0.0,2147815.88
60539,DOORMAT HEARTS,11845738.459999999,26347.46,11819391.0
60540,DOOR MAT GREEN PAISLEY ,616790.28,9718.4,607071.88
60542,DOOR MAT BIRD ON THE WIRE,1416712.2,0.0,1416712.2
63353,AFGHAN SLIPPER SOCK PAIR,1263923.4,95532.9,1168390.5
63357C,"FEATHER DUSTER, COAL BLACK",65667.0,2106.3,63560.700000000004
63357L,"FEATHER DUSTER, LIGHT PINK",8673.0,1115.1000000000001,7557.900000000001
63359A,"FEATHER PEN,HOT PINK",693753.0599999999,15057.9,678695.1599999999
63359C,"FEATHER PEN,COAL BLACK",457919.16,9449.88,448469.27999999997
63359L,"FEATHER PEN,LIGHT PINK",375220.62,14532.36,360688.26
63365A,SUMMER FUN DESIGN SHOWER CAP,114680.16,323.04,114357.12000000001
63365B,STRIPY DESIGN SHOWER CAP,135371.34,726.84,134644.5
74363,SOMBRERO ,1198176.0,0.0,1198176.0
74388B,BLUE CHECK BAG W HANDLE 34X20CM,17752.62,786.24,16966.379999999997
74419B,ELEPHANT CLIP W SUCTION CUP,7960.259999999999,0.0,7960.259999999999
74431A,PINK RETRO BIG FLOWER BAG,50635.200000000004,0.0,50635.200000000004
74439B,TURQ ICE CREAM BUM BAG ,99660.0,0.0,99660.0
74440B,TURQOISE ICE CREAM SUNHAT,68518.98,0.0,68518.98
74441A,PINK/YELLOW FLOWERS HANDBAG,117841.5,0.0,117841.5
74441B,PURPLE/TURQ FLOWERS HANDBAG,96087.6,0.0,96087.6
74442A,PINK STRIPES SHOULDER BAG,2989.8,0.0,2989.8
74442B,BLUE STRIPES SHOULDER BAG,5358.24,0.0,5358.24
82351,LOVE HEART POCKET WARMER,664642.98,2183.22,662459.76
82352,HI TEC ALPINE HAND WARMER,308929.8,317.4,308612.39999999997
83373B,SILVER BLUE EGG T-LIGHT HOLDER,33419.88,0.0,33419.88
83383,WHITE HANGING BEADS CANDLE HOLDER,1068491.7,32783.1,1035708.6
83395,SMALL SINGLE FLAME CANDLE HOLDER,6156.0,0.0,6156.0
83398,WHITE METAL LANTERN,3785720.86,34140.0,3751580.86
83446A,ANGEL ON KNEES METAL POLE 100CM H,1425.6,0.0,1425.6
83446E,STANDING FAIRY POLE SUPPORT ,129500.34,623.6999999999999,128876.64
83488,SILVER BOOK MARK WITH BEADS,22987.8,0.0,22987.8
83560,METAL BASE FOR CANDLES,19286.64,0.0,19286.64
83615,PHOTO CLIP LINE,118119.57,0.0,118119.57
83624,PINK GLASS CANDLEHOLDER,211560.0,16036.2,195523.80000000002
83748,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",117417.6,2174.4,115243.20000000001
83751C,BLACK ORANGE SQUEEZER,30962.309999999998,0.0,30962.309999999998
83779B,"BLACK RND BULLET""KEEP CLEAN"" BIN",2607.0,0.0,2607.0
83804,HANGING JAM JAR T-LIGHT HOLDER,3771529.32,30628.32,3740901.0
83822,COLOUR GLASS. STAR T-LIGHT HOLDER,6585357.04,724433.7,5860923.34
83840A,CD WALL TIDY BLUE OFFICE,16414.23,465.21,15949.019999999999
83840B,CD WALL TIDY RED FLOWERS,24691.5,0.0,24691.5
83841A,A4 WALL TIDY BLUE OFFICE,19302.239999999998,0.0,19302.239999999998
83841B,A4 WALL TIDY RED FLOWERS,2581.2000000000003,0.0,2581.2000000000003
83855,SQUARE METAL CANDLEHOLDER BASE,29381.399999999998,0.0,29381.399999999998
84353,FROSTED BOX 9 WHITE T-LIGHT CANDLES,347139.48,465.21,346674.26999999996
84368F,RED ORGANIC CANDLE IN GLASS,132375.30000000002,0.0,132375.30000000002
84369U,LILAC VOTIVE CANDLE,12164.880000000001,0.0,12164.880000000001
84383P,PRICE'S CANDLE PEACH,31153.8,1336.8000000000002,29817.0
84390D,ROSES ON BLUE TEACUP CANDLE ,96659.28000000001,80116.92,16542.360000000008
84396S,BAG OF SILVER STONES,19693.89,0.0,19693.89
84428A,STRAWBERY SWIRL FLARE CANDLE,20576.399999999998,0.0,20576.399999999998
84429B,CHOCOLATE ICE CREAM CANDLE,2217.6000000000004,0.0,2217.6000000000004
84467,COFFEE SCENT PILLAR CANDLE,141027.6,0.0,141027.6
84472,COLUMBIAN CANDLE ROUND ,113218.08,1115.1000000000001,112102.98000000001
84473,COLUMBIAN CANDLE ROUND,127258.01999999999,0.0,127258.01999999999
84474,COLUMBIAN CANDLE ROUND ,20362.800000000003,0.0,20362.800000000003
84475,COLUMBIAN CANDLE ROUND,82651.74,0.0,82651.74
84476,COLUMBIAN CANDLE RECTANGLE,176721.36000000002,1108.8000000000002,175612.56
84477,COLUMBIAN CUBE CANDLE,102004.8,0.0,102004.8
84478,COLUMBIAN CANDLE RECTANGLE,46353.54,0.0,46353.54
84479,COLUMBIAN  CUBE CANDLE ,28005.0,0.0,28005.0
84485E,BEST DAD CANDLE LETTERS,40297.32,0.0,40297.32
84485F,HAPPY ANNIVERSARY CANDLE LETTERS,20971.11,0.0,20971.11
84570C,LAVENDER SCENT CAKE CANDLE,86475.78,1534.44,84941.34
84570D,VANILLA SCENT CAKE CANDLE ,41244.96,0.0,41244.96
84577,FENG SHUI PILLAR CANDLE,260979.84,0.0,260979.84
84612,PREMIUM CHURCH CANDLE,136611.63,0.0,136611.63
84694B,SET/6 PURPLE BUTTERFLY T-LIGHTS,899399.52,395.7,899003.82
84696A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1463326.8599999999,7338.209999999999,1455988.65
84696B,SET/6 PINK  BUTTERFLY T-LIGHTS,2027411.97,21955.65,2005456.32
84714A,PINK CLEAR GLASS CANDLE PLATE,16478.7,0.0,16478.7
84829,ROSES IN WHITE HEART CANDLE ,196210.62,0.0,196210.62
84832,ROSES WHITE ROUND CANDLE,60472.44,0.0,60472.44
84874W,WHITE ADVENT CANDLE,172400.01,8757.720000000001,163642.29
84931,"S/6 HALLOWEEN GHOST T LIGHTS, 5CM H",175952.75999999998,1343.94,174608.81999999998
84943,SET/12 TAPER CANDLES,185470.38,1069.1999999999998,184401.18
84951A,BROWN ANTIQUE CUBE CANDLE,24604.44,0.0,24604.44
85053,SCULPTED ROUND IVORY CANDLE ,3809.88,0.0,3809.88
85054,IVORY SCULPTED RND CANDLE ,20582.1,0.0,20582.1
85060,SPHERICAL IVORY CANDLE ,11475.18,0.0,11475.18
85069,SET/6 CHRISTMAS ICICLE T-LIGHTS,17841.600000000002,0.0,17841.600000000002
85073,ROSE SCENT CANDLES IN GLASS,102115.2,0.0,102115.2
85084B,WHITE CHOCOLATE SCENT CANDLE,42614.100000000006,0.0,42614.100000000006
85084C,DARK CHOCOLATE SCENTCANDLE,41652.9,619.5,41033.4
85085A,LARGE STRAWBERRY CHOCOLATE CANDLE,23523.3,0.0,23523.3
85086,GRAND CHOCOLATECANDLE,4063071.9000000004,12171.300000000001,4050900.6
85095A,"F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY",120259.40000000001,1478.4,118781.0
85095B,"F.FAIRY S/3 CANDLE/GLASS,LAVENDER",220339.0,5041.599999999999,215297.4
85095C,"F.FAIRY S/3 CANDLE/GLASS, ROSE",90693.6,0.0,90693.6
85095D,F.FAIRY S/3 CANDLE/GLASS,52471.0,0.0,52471.0
85096A,"F.FAIRY S/3 SML CANDLE,LILY/VALLEY",5915.799999999999,0.0,5915.799999999999
85096B,"F.FAIRY S/3 SML CANDLE, LAVENDER",5915.799999999999,0.0,5915.799999999999
85096C,"F.FAIRY S/3 SML CANDLE, ROSE",5915.799999999999,0.0,5915.799999999999
85097A,"F.FAIRY,CANDLE IN GLASS,LILY/VALLEY",4233.9,0.0,4233.9
85097B,"F.FAIRY,CANDLE IN GLASS,LAVENDER",8852.699999999999,0.0,8852.699999999999
85098A,S/3 FLWR FAIRY LILLY CANDLES,97574.1,0.0,97574.1
85098B,S/3 FLWR FAIRY LAVENDER CANDLES,133300.75,0.0,133300.75
85098C,S/3 FLWR FAIRY ROSE CANDLES,26348.1,0.0,26348.1
85098D,S/3 FLWR FAIRY SUMMER CANDLES,50253.899999999994,791.4,49462.5
85099A,FLOWER FAIRY POTPOURRI CUSHION LILY,29477.28,0.0,29477.28
85099B,F FAIRY POTPOURRI CUSHIONS LAVENDER,28386.480000000003,0.0,28386.480000000003
85099D,F FAIRY POTPOURRI CUSHIONS SUMMER,1783.98,0.0,1783.98
85100C,FLOWER FAIRY OIL BURNER SET ROSE,109114.20000000001,123.9,108990.3
85100D,FLOWER FAIRY OIL BURNER SET SUMMER,104714.70000000001,0.0,104714.70000000001
85101,FAIRY CAKE CANDLES,800598.54,1592.5800000000002,799005.9600000001
85105B,VINTAGE CREAM 3 BASKET CAKE STAND,5339586.199999999,32246.58,5307339.619999999
85116B,BURG FLOCK GOLD CUP/CANDLE ,13284.329999999998,0.0,13284.329999999998
85116C,BLACK FLOCK GOLD CANDLE,5634.209999999999,0.0,5634.209999999999
85117,SET/4 SCENTED CANDLES IN RAMEKINS,80121.6,0.0,80121.6
85124,SET/6 BLACK ROSE T-LIGHT CANDLES,35517.42,0.0,35517.42
85125,BLACK SILOUETTE CANDLE PLATE,104880.06,178.2,104701.86
85126,BLACK SILOUETTE CANDLE PLATE ,57766.5,791.4,56975.1
85128,BLACK SIL'T SQU CANDLE PLATE ,25720.5,0.0,25720.5
85130A,S/4 CONTEMPORY PINK ROSEBUD CANDLES,9496.8,0.0,9496.8
85130B,S/4 CONTEMPORY RED ROSEBUD CANDLES,5628.15,0.0,5628.15
85134,BASKET/8 SCENTED LOVE TOKEN CANDLES,205181.39999999997,0.0,205181.39999999997
85138,BLACK BOX MIRROR LANTERN,87092.5,4840.2,82252.3
85141A,S/3 ENGLISH LAVENDER SQU CANDLE,11267.699999999999,0.0,11267.699999999999
85141B,S/3 FRENCH VANILLA SQU CANDLE,23170.199999999997,0.0,23170.199999999997
85141C,S/3 ROSE GARDEN SCENT SQU CANDLE,1745.6999999999998,0.0,1745.6999999999998
85143C,SET/4 GARDEN ROSE DINNER CANDLE,21107.1,0.0,21107.1
85144A,BLACK PILLAR CANDLE SILVER FLOCK,138104.4,0.0,138104.4
85144B,PURPLE PILLAR CANDLE BLACK FLOCK,66443.4,0.0,66443.4
85144C,PINK PILLAR CANDLE SILVER FLOCK,151830.24000000002,0.0,151830.24000000002
85144D,BLUE PILLAR CANDLE SILVER FLOCK,59623.8,0.0,59623.8
85144E,IVORY PILLAR CANDLE SILVER FLOCK,597927.7200000001,2174.4,595753.3200000001
85144F,IVORY PILLAR CANDLE GOLD FLOCK,388377.60000000003,0.0,388377.60000000003
85145A,S/4 BLACK DINNER CANDLE SILVER FLOC,154721.52,0.0,154721.52
85145B,S/4 PURPLE DINNER CANDLE BLK FLOCK,298801.8,1896.0,296905.8
85145C,S/4 PINK DINNER CANDLE SILVER FLOCK,234635.4,0.0,234635.4
85145D,S/4 BLUE DINNER CANDLE SILVER FLOCK,292960.8,4266.0,288694.8
85145E,4 IVORY DINNER CANDLES SILVER FLOCK,752451.36,167.76,752283.6
85145F,4 IVORY DINNER CANDLES GOLD FLOCK,268654.44,0.0,268654.44
85146C,S/4 ROSE PINK DINNER CANDLES,126130.62000000001,247.8,125882.82
85146D,S/4 SKY BLUE DINNER CANDLES,111056.22,0.0,111056.22
85146E,S/4 FESTIVE GREEN DINNER CANDLES,79467.48,0.0,79467.48
85146F,S/4 FESTIVE RED DINNER CANDLES,78552.6,0.0,78552.6
85146G,S/4 BURGUNDY WINE DINNER CANDLES,165773.34,0.0,165773.34
85147A,ROSE SCENT CANDLE IN JEWELLED BOX,1075060.2,21133.32,1053926.88
85147B,OCEAN SCENT CANDLE IN JEWELLED BOX,1100629.8599999999,58659.3,1041970.5599999999
85147C,VANILLA SCENT CANDLE JEWELLED BOX,1483941.42,61049.280000000006,1422892.14
85148A,ROSE SCENT CANDLE JEWELLED DRAWER,496844.87999999995,13856.4,482988.48
85148B,OCEAN SCENT CANDLE JEWELLED DRAWER,188600.99999999997,6928.2,181672.8
85150,VANILLA CANDLE IN EMBOSSED ZINC POT,6487.200000000001,0.0,6487.200000000001
85152A,SET/3 ROSE CANDLE IN JEWELLED BOX,877836.4199999999,31946.699999999997,845889.72
85152B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1061837.52,32716.5,1029121.0199999999
85152C,SET/3 VANILLA SCENTED CANDLE IN BOX,1609910.0999999999,83278.44,1526631.66
85156,SMALL ZINC/GLASS CANDLEHOLDER,69917.04,0.0,69917.04
85157,LARGE ZINC/GLASS CANDLEHOLDER,44876.159999999996,0.0,44876.159999999996
85159,SET/3 CHRISTMAS BRIAR CANDLES,289554.0,2731.2,286822.8
85160,3 WICK CHRISTMAS BRIAR CANDLE ,313405.19999999995,7510.799999999999,305894.39999999997
85161,SET/3 CHRISTMAS DECOUPAGE CANDLES,269583.36,1734.6000000000001,267848.76
85162,SET/2 CHRISTMAS DECOUPAGE CANDLES,260276.64,1734.6000000000001,258542.04
85163,CHRISTMAS DECOUPAGE CANDLE,269885.82,2022.5400000000002,267863.27999999997
85164,CUPID DESIGN SCENTED CANDLES,237765.3,0.0,237765.3
85166,CUPID SCENTED CANDLE IN GLASS,34279.2,1110.8999999999999,33168.299999999996
87356,BLUE DAISY MOBILE,41034.96,0.0,41034.96
87358B,"STRING OF 8 BUTTERFLIES,PINK",164764.05,2250.4500000000003,162513.59999999998
87394L,LARGE CIRCULAR MIRROR MOBILE,1535392.7999999998,59316.6,1476076.2
87476,METAL TUBE CHIME ON BAMBOO,232746.36000000002,0.0,232746.36000000002
87494N,STRING CRYSTALS NATURAL,83260.8,0.0,83260.8
87517,PAINTED SEA SHELL METAL WINDCHIME,33809.159999999996,0.0,33809.159999999996
87523,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,43592.82,0.0,43592.82
89424,DOLPHIN WINDMILL,34129.89,0.0,34129.89
89426,FLOWER WINDMILL,59578.020000000004,1115.1000000000001,58462.920000000006
89446A,UNION FLAG WINDSOCK,220979.16,0.0,220979.16
90371,SEAGRASS S/3 SQU LAUNDRY BOX,27594.649999999998,0.0,27594.649999999998
90372,SEAGRASS S/2 CORNER LAUNDRY ,41653.399999999994,0.0,41653.399999999994
90378,FLAG OF ST GEORGE CHAIR,103585.0,4302.4,99282.59999999999
90379B,BLUE NETTING STORAGE HANGER,17186.4,0.0,17186.4
90401,CAMOUFLAGE BACKPACK ON WHEELS,10629.599999999999,13673.699999999999,-3044.1000000000004
90469,MAGAZINE RACK GEBRA ASSORTED ,127878.90000000001,0.0,127878.90000000001
91345,MOROCCAN TEA GLASS,1375406.82,20786.4,1354620.42
91371B,"S/4 ICON COASTER,ELVIS LIVES",27109.440000000002,0.0,27109.440000000002
91374,GLASS HONEYPOT WASP CATCHER,1135887.6,17755.5,1118132.1
91375A,"TUMBLER, ENGLISH ROSE",63638.7,0.0,63638.7
91375D,"TUMBLER, BAROQUE",108257.34,441.71999999999997,107815.62
91375G,"TUMBLER, NEW ENGLAND",239008.31999999998,0.0,239008.31999999998
91396A,SMOKEY GREY COLOUR D.O.F. GLASS,67926.06,0.0,67926.06
91407D,"RETRO TIN ASHTRAY,REVOLUTIONARY",4151.88,0.0,4151.88
91408C,"RETRO PILL BOX KEY CHAIN,THE KING",7698.24,0.0,7698.24
91408D,"RETRO PILL BOX , REVOLUTIONARY",8259.119999999999,0.0,8259.119999999999
91410A,TEATIME ROUND CAKE TINS ,12401.199999999999,7972.2,4428.999999999999
91411K,RETRO MOD TRAY,305972.1,801.9,305170.19999999995
91412,CORONA MEXICAN TRAY,1539922.7999999998,20888.399999999998,1519034.4
91416B,ENGLISH ROSE METAL WASTE BIN,206568.0,0.0,206568.0
91417,TEATIME CAKE TIN WITH HANDLE,748041.7999999999,57577.0,690464.7999999999
91485,ASS WINDPROOF MARIJUANA LIGHTERS,2326.05,0.0,2326.05
91489B,PAINTED LIGHTBULB STAR+ MOON,38244.99,0.0,38244.99
91489C,PAINTED LIGHTBULB RAINBOW DESIGN,22531.23,0.0,22531.23
91494B,SILICON STAR BULB  BLUE,6719.699999999999,0.0,6719.699999999999
91496B,"SILICON CUBE 25W, BLUE",568.5899999999999,0.0,568.5899999999999
91502B,UBO-LIGHT TRIOBASE BLUE,3118.5,0.0,3118.5
91502V,UBO-LIGHT TRIOBASE PURPLE,2049.2999999999997,0.0,2049.2999999999997
91505,HEART SHAPE WIRELESS DOORBELL,457206.66,19587.149999999998,437619.50999999995
91506A,ST GEORGE SET OF 10 PARTY LIGHTS,60067.8,0.0,60067.8
91508,BLACK CHAMPAGNE GLASS,189019.56,3003.84,186015.72
91509,BLACK WINE GLASS,414959.88,7213.2,407746.68
91517D,PURPLE TINT ACRYLIC FLOWER VASE,6593.4,0.0,6593.4
91535A,RETRO PLASTIC 70'S TRAY,83531.04,1395.6299999999999,82135.40999999999
91535B,RETRO PLASTIC POLKA TRAY,121434.32999999999,465.21,120969.12
91535D,RETRO PLASTIC DAISY TRAY,76604.57999999999,258.45,76346.12999999999
91536B,RETRO PLASTIC POLKA TRAY,95672.93999999999,2316.6,93356.34
91536C,RETRO PLASTIC ELEPHANT TRAY,279692.16,7662.599999999999,272029.56
91536D,RETRO PLASTIC DAISY TRAY,40540.5,0.0,40540.5
91537A,RETRO PLASTIC 70'S TRAY,51170.700000000004,247.8,50922.9
91646,FEATHER HEART LIGHTS,2989.8,7347.0,-4357.2
91647M,"ART LIGHTS,FUNK MONKEY",379558.2,2446.2000000000003,377112.0
91648A,WHITE ROHMBIC BLOCK TABLE LAMP,3261.6000000000004,0.0,3261.6000000000004
91648B,BLUE STAR BLOCK TABLE LAMP,44303.4,0.0,44303.4
91648D,LILAC FLOWER BLOCK TABLE LAMP,41857.200000000004,4892.400000000001,36964.8
91653B,MOSAIC CANDLE DISH BLUE PURPLE,16394.399999999998,0.0,16394.399999999998
91660W,FLYING SAUCER TABLE LIGHT IN WHITE,81811.8,0.0,81811.8
91665, FLAMINGO LIGHTS,977203.7999999999,35802.9,941400.9
91666,CHILLI LIGHTS,10875050.56,95700.9,10779349.66
91668B,BLACK CHERRY LIGHTS,450658.2,193143.8,257514.4
91668G,GOLD  CHERRY LIGHTS,505156.0,76013.8,429142.2
91668GR,GREEN CHERRY LIGHTS,772616.0,157236.8,615379.2
91668LP,LIGHT FLOWER POTS WITH FLOWER,1848530.0,232989.5,1615540.5
91668P,FLOWER POTS WITH FLOWER,2815982.8,421120.0,2394862.8
91668S, SILVER CHERRY LIGHTS,474077.2,93759.09999999999,380318.1
91668W,RED COLORED LIGHTS,3777034.8,496776.3,3280258.5
91673,BLUE FLOCK GLASS CANDLEHOLDER,41207.76,289.26,40918.5
91674,PINK FLOCK GLASS CANDLEHOLDER,16633.079999999998,0.0,16633.079999999998
91676,PINK FLOCK GLASS CANDLEHOLDER,20586.719999999998,0.0,20586.719999999998
91681,LIGHT PINK FLOCK GLASS CANDLEHOLDER,59088.090000000004,0.0,59088.090000000004
91682,BLUE FLOCK GLASS CANDLEHOLDER,82450.08,192.84,82257.24
91683,DARK PINK FLOCK GLASS CANDLEHOLDER,40603.38,0.0,40603.38
91685P,PURPLE ORCHID FLOWER LIGHTS,0.0,12812.4,-12812.4
91685W,WHITE ORCHID FLOWER LIGHTS,0.0,29440.0,-29440.0
91686,WILLOW BRANCH LIGHTS.,811692.2,230476.4,581215.7999999999
91687B,BROWN FLOWER LIGHTS,217517.0,14476.399999999998,203040.6
91748,FROSTED WHITE BASE ,42144.299999999996,1069.1999999999998,41075.1
91751,FROSTED WHITE BASE ,14744.7,0.0,14744.7
91758,GLASS WINE GLASS DECORATIONS,16107.000000000002,0.0,16107.000000000002
91877,MOSAIC GLASS BALL CANDLEHOLDER,35559.3,1115.1000000000001,34444.200000000004
91879,MULTICOLOUR GLASS PLATE,21798.0,0.0,21798.0
94295B,FLOWER BLUE CLOCK W/SUCKER,34601.46,801.9,33799.56
94295V,FLOWER PURPLE CLOCK W/SUCKER,11307.779999999999,0.0,11307.779999999999
94297B,ROUND BLUE CLOCK W/SUCKER,21769.92,0.0,21769.92
94297V,ROUND PURPLE CLOCK W/SUCKER,41308.56,0.0,41308.56
94298B,ROUND ARTICULATED BLUE CLOCK W/SUCK,4524.299999999999,0.0,4524.299999999999
94298P,ROUND ARTICULATED PINK CLOCK W/SUCK,4829.219999999999,0.0,4829.219999999999
94330A,"ICON ALARM CLOCK,FUSCHIA  PIN UP",22041.0,0.0,22041.0
94346S,VINYL RECORD FRAME SILVER,1657898.3699999999,9678.239999999998,1648220.13
94356A,"BATHROOM SCALES, TROPICAL BEACH",82618.79999999999,3072.6,79546.19999999998
94356B,BATHROOM SCALES RUBBER DUCKS,142990.8,0.0,142990.8
94356C,BATHROOM SCALES FOOTPRINTS IN SAND,173968.8,0.0,173968.8
94356E,"BATHROOM SCALES, FAG BREAK",7510.799999999999,0.0,7510.799999999999
94414,BEECH WOOD P/FRAME,16272.5,0.0,16272.5
94417,WHITE WOOD SINGLE P/FRAME,4336.5,0.0,4336.5
94421,BEECH WOOD PHOTO FRAME ,48444.9,0.0,48444.9
94426,PINK HEARTS PHOTO ALBUM,83835.6,0.0,83835.6
94438,HEART SHAPE BUTTON FRAME ,34719.0,0.0,34719.0
94440,HEART BUTTONS JEWELLERY BOX,185824.70000000004,0.0,185824.70000000004
94827,WOODEN PICTURE FRAME WHITE FINISH,7677799.73,117292.95,7560506.78
94828,WOOD 2 DRAWER CABINET WHITE FINISH,8539344.58,373551.6,8165792.9799999995
94829,WOOD BLACK BOARD ANT WHITE FINISH,11661056.799999999,109038.15,11552018.649999999
94831,WOOD S/3 CABINET ANT WHITE FINISH,12266595.559999999,266624.6,11999970.959999999
94839L,WOODEN FRAME ANTIQUE WHITE ,8934663.19,134926.80000000002,8799736.39
94890A,COGNAC AUX OEUFS METAL 1 HOOK,17469.9,0.0,17469.9
94896,LAUNDRY 15C METAL SIGN,1611950.76,4369.200000000001,1607581.56
94897,WASHROOM METAL SIGN,1996331.6700000002,2849.7000000000003,1993481.9700000002
94898,POP'S GREASY SPOON METAL SIGN,50149.2,0.0,50149.2
94912,"AIRLINE LOUNGE,METAL SIGN",739461.48,1780.6499999999999,737680.83
94923,KITCHEN METAL SIGN,776355.3,567.0,775788.3
94925,BATHROOM METAL SIGN,1554470.82,2946.42,1551524.4
94926,TOILET METAL SIGN,1102651.44,2642.73,1100008.71
94927,AIR PUMP FOR CYCLE,3131327.58,19749.81,3111577.77
94928,HOT BATHS METAL SIGN,4183833.66,25431.42,4158402.2399999998
94930,SWEET VALENCIA CANDLE+CUP,49922.76,247.8,49674.96
